time,sock0,sock1
19.2,  110.28,22027.62
19.3,  107.07,26902.04
19.4,  117.29,27657.49
19.5,  117.28,25148.84
19.6,  120.59,26724.59
19.7,  108.89,26219.67
19.8,  109.48,24530.12
19.9,  190.58,24655.73
20.0,  113.00,26362.93
20.1,  142.53,26460.04
20.2,  104.98,23979.02
20.3,   94.17,24790.90
20.4,   97.25,27491.99
20.5,   90.44,22885.31
20.6,  126.15,26922.39
20.7,  441.00,25930.30
20.8,  108.38,23182.58
20.9,  111.65,25920.67
21.0,   99.79,24844.81
21.1,  145.10,26770.62
21.2,   93.20,25953.48
21.3,   96.11,23371.94
21.4,   91.19,27314.38
21.5,  191.25,25692.91
21.6,  101.17,26018.03
21.7,  101.25,26666.55
21.8,  219.33,26415.55
21.9,  224.33,27976.42
22.0,  102.17,23405.24
22.1,  131.28,27295.77
22.2,  110.09,26894.66
22.3,  120.72,21578.35
22.4,  100.82,20448.05
22.5,  125.67,31567.06
22.6,  103.99,19898.02
22.7,  118.31,24788.49
22.8,  119.62,28520.18
22.9,  103.15,25158.39
23.0,  229.02,23366.87
23.1,  332.59,27015.71
23.2,  111.86,28185.02
23.3,   85.60,19465.35
23.4,  287.95,26332.55
23.5,  101.62,27856.88
23.6,  120.62,21638.29
23.7,  117.82,22582.72
23.8,  125.76,30547.84
23.9,  117.13,22121.31
24.0,  104.13,21473.38
24.1,  116.70,27694.51
24.2,  111.24,27303.22
24.3,   97.40,17410.52
24.4,  122.49,29056.61
24.5,  144.18,31666.22
24.6,  122.49,18037.12
24.7,  107.87,24099.37
24.8,  100.51,33075.53
24.9,   94.72,20215.07
25.0,   91.70,21795.44
25.1,  135.96,36514.43
25.2,  104.04,21967.92
25.3,  100.76,17062.08
25.4,  107.95,30029.70
25.5,   98.16,28305.12
25.6,  265.03,17122.76
25.7,  129.64,29846.02
25.8,  109.78,31510.42
25.9,  108.37,18070.70
26.0,  103.66,22685.15
26.1,  460.03,29456.46
26.2,  114.05,23730.36
26.3,  141.91,18978.75
26.4,  111.68,31906.38
26.5,  113.21,27041.60
26.6,   94.69,16716.50
26.7,  126.98,30765.50
26.8,  111.05,30817.44
26.9,  107.48,17652.00
27.0,  100.07,27871.08
27.1,  125.41,29982.15
27.2,   91.64,19319.67
27.3,   96.33,21138.28
27.4,  107.66,35561.48
27.5,  103.29,21114.94
27.6,  177.07,17218.94
27.7,  156.64,32767.65
27.8,  114.00,26327.14
27.9,  104.89,17418.05
28.0,  126.37,28503.62
28.1,  134.89,29456.33
28.2,  107.57,18925.59
28.3,  151.84,28022.23
28.4,  115.00,27080.64
28.5,  200.28,23282.68
28.6,   90.43,20113.26
28.7,  116.90,31915.70
28.8,  184.54,26581.51
28.9,   97.42,16302.67
29.0,  130.48,27925.72
29.1,  132.70,26302.11
29.2,  178.50,20283.55
29.3,  106.88,28663.34
29.4,  145.35,29422.05
29.5,   99.90,21040.60
29.6,  110.82,22855.98
29.7,  120.71,30246.63
29.8,  125.65,23535.02
29.9,  102.64,20596.36
30.0,  230.68,33624.93
30.1,  123.93,24273.84
30.2,   93.94,18134.38
30.3,  102.66,27886.68
30.4,  110.05,28820.41
30.5,  121.30,18997.95
30.6,  108.88,27631.60
30.7,  189.34,28484.56
30.8,  104.29,21545.26
30.9,  101.93,21292.84
31.0,  270.12,36568.83
31.1,  129.59,23089.92
31.2,   92.93,20046.40
31.3,  108.52,32083.40
31.4,  105.09,25660.23
31.5,  116.55,19100.90
31.6,  100.85,29529.13
31.7,  108.24,24551.03
31.8,   94.99,18985.52
31.9,  125.40,27178.40
32.0,  115.38,27819.86
32.1,  191.41,22806.03
32.2,  162.81,23140.07
32.3,  144.08,30950.68
32.4,   92.03,24884.47
32.5,  102.04,20869.69
32.6,   98.75,27499.34
32.7,   99.39,25416.95
32.8,  103.38,22464.31
32.9,  114.52,26830.70
33.0,  111.50,30402.58
33.1,  124.22,21175.49
33.2,  105.13,25150.55
33.3,  109.34,30264.71
33.4,  110.23,20763.85
33.5,   91.26,21993.06
33.6,  127.51,30340.85
33.7,   86.55,24169.86
33.8,  179.96,20722.94
33.9,  602.27,30077.29
34.0,  106.75,25333.88
34.1,  143.46,20374.73
34.2,  108.93,27180.56
34.3,  124.81,27937.61
34.4,   99.85,18679.49
34.5,  106.12,25662.59
34.6,  145.33,32983.60
34.7,  100.86,18036.58
34.8,  110.96,22348.72
34.9,  111.66,33574.09
35.0,  284.45,23405.86
35.1,  149.35,19852.52
35.2,  100.44,30834.35
35.3,  191.58,26685.04
35.4,  113.69,17278.54
35.5,  127.20,28481.43
35.6,  491.50,28873.10
35.7,  144.31,19126.21
35.8,  119.05,27147.55
35.9,  137.73,30881.71
36.0,  124.34,21134.81
36.1,  135.47,23416.46
36.2,  104.14,30009.67
36.3,  119.88,23432.30
36.4,  114.78,21084.89
36.5,  100.64,27716.68
36.6,  100.84,26764.95
36.7,  305.41,19391.75
36.8,  147.21,27647.23
36.9,  203.39,26656.48
37.0,  118.84,22287.83
37.1,  167.87,25179.55
37.2,  111.99,27329.49
37.3,  117.74,24298.25
37.4,  101.57,23592.99
37.5,  100.18,25867.31
37.6,  125.35,26504.97
37.7,  136.80,21315.59
37.8,  127.52,26580.54
37.9,   93.29,26058.20
38.0,  249.50,23180.56
38.1,  107.94,24375.48
38.2,  112.52,26196.26
38.3,  151.19,24848.06
38.4,  191.90,27874.16
38.5,  106.38,21823.30
38.6,  109.63,26983.22
38.7,  121.65,27863.79
38.8,  104.69,23768.98
38.9,  464.20,23790.45
39.0,  106.21,27490.52
39.1,  148.19,25023.51
39.2,  153.02,23314.44
39.3,  121.31,29043.82
39.4,  115.64,25526.79
39.5,   96.72,20372.60
39.6,   99.23,22909.46
39.7,  124.85,27308.08
39.8,  139.77,20277.26
39.9,  157.85,27331.36
40.0,  183.35,31122.83
40.1,  104.87,21546.42
40.2,   86.36,26292.45
40.3,  112.32,26371.28
40.4,   96.78,23828.88
40.5,  116.68,25972.17
40.6,  110.33,26688.72
40.7,  105.93,23362.63
40.8,  110.51,26093.65
40.9,  109.10,26907.53
41.0,   95.74,24901.12
41.1,  165.42,23021.63
41.2,   94.28,25851.25
41.3,  119.60,28133.29
41.4,  106.14,23826.82
41.5,  229.07,22730.36
41.6,  113.25,29919.10
41.7,  105.32,21863.86
41.8,  133.88,22804.52
41.9,  133.98,30536.26
42.0,  170.45,23743.08
42.1,  109.97,20848.41
42.2,  117.59,29020.95
42.3,  107.96,25163.58
42.4,   95.16,19638.73
42.5,  108.10,29008.05
42.6,  110.44,28162.66
42.7,  106.18,19329.14
42.8,  115.33,22414.74
42.9,  139.44,34706.16
43.0,  159.99,20803.87
43.1,  131.72,20865.61
43.2,  113.38,29556.37
43.3,   96.34,26008.52
43.4,   99.06,17185.73
43.5,  104.00,28426.66
43.6,  129.94,30441.70
43.7,  110.47,18304.46
43.8,  117.92,20141.71
43.9,  106.54,32125.32
44.0,  134.24,23539.32
44.1,  102.56,17380.08
44.2,  115.16,35920.36
44.3,  103.00,25298.47
44.4,  112.78,16981.59
44.5,  114.08,29350.21
44.6,  168.83,32631.53
44.7,  465.46,15907.29
44.8,  110.52,26417.97
44.9,  101.51,34701.48
45.0,   92.00,17041.14
45.1,  130.23,23268.46
45.2,  103.28,35355.74
45.3,  114.19,19833.67
45.4,  111.98,19909.34
45.5,  109.42,36838.83
45.6,  385.13,23621.60
45.7,  136.39,16611.62
45.8,  136.38,36821.57
45.9,  102.92,25724.68
46.0,  115.56,14668.10
46.1,  197.29,26077.11
46.2,   99.51,32476.26
46.3,  107.96,18094.82
46.4,  128.10,24171.89
46.5,  113.68,35793.29
46.6,   98.85,20665.29
46.7,  107.65,22037.38
46.8,  121.62,36725.41
46.9,  101.40,22048.36
47.0,   85.71,21908.25
47.1,  143.15,33280.96
47.2,  127.66,24250.65
47.3,  101.93,16678.86
47.4,  107.43,32009.16
47.5,  100.47,29967.81
47.6,  153.47,16619.94
47.7,  154.66,30120.55
47.8,  118.06,31876.38
47.9,  102.84,16790.48
48.0,  117.80,20309.18
48.1,  119.11,33405.04
48.2,  107.21,21466.01
48.3,  150.77,17519.99
48.4,  109.87,35154.82
48.5,  157.31,25659.47
48.6,  114.87,17684.46
48.7,  114.34,36923.85
48.8,  109.06,28096.71
48.9,  101.19,16279.96
49.0,   94.62,29952.73
49.1,  140.00,32807.55
49.2,  176.60,17100.28
49.3,  114.89,25819.86
49.4,  114.58,32948.92
49.5,  113.12,20356.52
49.6,   96.38,24122.05
49.7,  114.87,33252.01
49.8,  123.38,21030.11
49.9,   90.81,15764.62
50.0,  241.15,36438.40
50.1,  115.40,25317.28
50.2,   98.84,17136.34
50.3,  115.23,33769.92
50.4,  115.77,27551.88
50.5,  105.31,18423.19
50.6,   95.55,28321.02
50.7,  184.56,31468.66
50.8,  114.89,18741.33
50.9,  105.44,25338.25
51.0,  414.67,32973.77
51.1,  133.89,21175.86
51.2,   94.65,22256.62
51.3,  102.47,35409.29
51.4,  101.45,23088.98
51.5,  151.17,18781.68
51.6,  120.44,33905.90
51.7,  125.22,25338.18
51.8,  119.17,14788.18
51.9,  117.85,33606.41
52.0,  129.58,29605.65
52.1,  119.94,16665.67
52.2,  159.07,27382.49
52.3,  166.02,32283.53
52.4,  105.23,19587.18
52.5,  105.13,24205.18
52.6,  110.61,34469.14
52.7,  121.12,19989.47
52.8,  103.27,21549.67
52.9,  118.15,32395.29
53.0,  320.40,26333.93
53.1,  202.27,19015.66
53.2,  116.66,28541.09
53.3,  104.14,29715.82
53.4,  113.02,15948.03
53.5,  106.22,26955.26
53.6,  144.94,31644.24
53.7,  114.76,19960.53
53.8,  184.41,22520.79
53.9,  148.75,33186.24
54.0,  135.12,21898.89
54.1,  104.66,20095.09
54.2,  123.94,30421.64
54.3,  120.48,27298.15
54.4,   97.85,18832.06
54.5,  102.83,31257.00
54.6,  101.79,28698.38
54.7,  116.88,17013.62
54.8,   98.31,28750.62
54.9,  105.28,30162.18
55.0,   90.31,19677.11
55.1,  121.65,24897.46
55.2,  110.78,32348.66
55.3,  137.95,21139.68
55.4,  131.32,20346.11
55.5,  118.98,32616.47
55.6,  279.80,25639.34
55.7,  141.83,17873.88
55.8,  135.88,32239.52
55.9,  114.75,29187.53
56.0,  131.42,15246.63
56.1,  111.29,27283.54
56.2,  113.41,33900.12
56.3,  106.76,18289.55
56.4,  108.26,23961.32
56.5,   93.84,35946.37
56.6,  410.99,18176.13
56.7,  126.55,24869.96
56.8,  103.90,34093.89
56.9,  160.01,22030.82
57.0,  116.34,19383.70
57.1,  149.61,36031.45
57.2,  120.74,24164.54
57.3,   98.25,17820.00
57.4,  138.22,35290.39
57.5,  106.63,26661.01
57.6,  129.38,15135.86
57.7,  139.11,29778.42
57.8,  106.11,31125.55
57.9,   93.48,16789.84
58.0,  136.80,25661.83
58.1,   87.37,33462.60
58.2,  138.02,20045.36
58.3,  104.83,21663.74
58.4,  179.74,34223.09
58.5,   95.47,21545.73
58.6,  100.86,17100.07
58.7,  136.33,36427.82
58.8,  230.80,26340.94
58.9,  109.69,16414.18
59.0,  102.40,30361.62
59.1,  161.61,30212.89
59.2,  108.00,17670.31
59.3,  109.28,25947.27
59.4,  121.56,31183.44
59.5,  108.54,19686.64
59.6,  112.91,18696.30
59.7,  132.03,31179.64
59.8,  123.33,23486.77
59.9,  108.83,19356.15
60.0,  207.22,29396.96
60.1,  109.17,28007.54
60.2,  110.19,18686.05
60.3,  110.57,26464.30
60.4,  106.91,30450.28
60.5,  151.88,21032.93
60.6,  106.33,23363.25
60.7,  140.56,32039.43
60.8,   98.66,22336.62
60.9,  125.21,20740.67
61.0,   99.87,27408.06
61.1,  169.51,28402.77
61.2,  121.75,22301.35
61.3,  112.59,27706.54
61.4,  103.82,24224.32
61.5,  242.05,23577.96
61.6,  119.47,26771.06
61.7,  233.64,25124.53
61.8,  117.94,26581.24
61.9,  135.37,27231.82
62.0,  131.56,23213.85
62.1,  104.72,24841.29
62.2,  163.03,26892.32
62.3,  102.38,24145.73
62.4,  142.66,25596.98
62.5,  141.72,25632.63
62.6,  102.51,24317.55
62.7,  149.20,27283.60
62.8,  134.23,22812.56
62.9,  126.29,24660.61
63.0,  160.52,23720.06
63.1,  187.99,25856.21
63.2,  103.78,25535.91
63.3,  104.31,23070.77
63.4,  120.25,21581.68
63.5,   99.37,29474.90
63.6,  130.46,22665.82
63.7,  119.42,21102.59
63.8,  128.49,31760.50
63.9,   95.97,23669.20
64.0,  119.77,18543.21
64.1,   94.10,30674.36
64.2,  517.13,29148.69
64.3,  106.81,17066.79
64.4,  116.86,28027.52
64.5,  173.54,29665.63
64.6,  188.78,19924.29
64.7,  159.91,23739.93
64.8,  141.81,33339.32
64.9,  112.57,22193.30
65.0,  105.36,21327.82
65.1,  169.27,35826.82
65.2,  131.59,21956.81
65.3,  117.83,18522.32
65.4,  104.32,31251.42
65.5,  159.74,27885.47
65.6,  266.54,20413.12
65.7,  313.39,25263.37
65.8,  159.26,31824.12
65.9,  128.94,16895.58
66.0,  135.60,19258.25
66.1,  206.44,31251.71
66.2,  138.43,24019.25
66.3,   98.61,19231.48
66.4,  125.39,35602.36
66.5,  119.65,26080.70
66.6,  115.69,17231.27
66.7,  147.85,32715.75
66.8,  119.37,29319.46
66.9,  105.72,15772.79
67.0,  111.25,25566.18
67.1,  147.63,34243.52
67.2,  103.37,18971.20
67.3,  102.16,24660.62
67.4,  120.48,34095.80
67.5,  145.12,21508.99
67.6,  143.04,18314.32
67.7,  238.57,34594.43
67.8,  125.77,25546.54
67.9,  100.64,16947.53
68.0,  413.97,33621.66
68.1,  124.54,29578.67
68.2,  141.17,17274.97
68.3,  114.81,27177.00
68.4,  104.84,33829.84
68.5,  115.77,18767.28
68.6,  127.15,21738.47
68.7,  124.59,31129.64
68.8,  157.56,22565.56
68.9,  102.85,17900.07
69.0,   98.25,28976.62
69.1,  138.45,29582.17
69.2,  183.64,17139.95
69.3,  112.00,25384.21
69.4,  127.05,33004.69
69.5,  115.24,20409.19
69.6,  107.54,21836.06
69.7,  537.77,35256.32
69.8,  124.82,21000.81
69.9,  100.27,16358.41
70.0,  168.47,37133.14
70.1,  117.03,24232.55
70.2,  116.72,15768.72
70.3,  121.19,30485.94
70.4,  141.17,30954.71
70.5,  134.81,17781.21
70.6,  100.67,29427.85
70.7,  194.58,33511.60
70.8,  130.54,18049.56
70.9,  110.39,26090.81
71.0,  103.75,34103.49
71.1,  143.77,19841.55
71.2,  123.19,24829.28
71.3,  105.34,34048.14
71.4,  113.46,19455.49
71.5,  153.67,16944.52
71.6,  102.77,34676.45
71.7,  130.70,25841.61
71.8,  110.99,17766.50
71.9,  178.44,30748.48
72.0,  146.34,26985.49
72.1,  107.61,18631.73
72.2,  120.79,25278.82
72.3,  216.64,26322.07
72.4,  136.29,23919.08
72.5,  141.50,23699.66
72.6,  103.11,27473.30
72.7,  132.15,23067.15
72.8,  112.25,24066.84
72.9,  135.72,24972.44
73.0,  120.63,26443.45
73.1,  150.22,25034.26
73.2,  122.24,26923.62
73.3,  109.19,25191.33
73.4,  110.92,23753.02
73.5,  126.29,27989.46
73.6,  133.62,25990.09
73.7,  159.41,24267.82
73.8,  218.26,23219.75
73.9,  120.37,26147.14
74.0,  136.57,24914.71
74.1,  130.14,24866.20
74.2,  147.56,26893.79
74.3,  107.22,22742.14
74.4,  127.08,26396.67
74.5,  102.35,25945.26
74.6,   98.91,24079.98
74.7,  137.89,24039.47
74.8,  154.98,27589.61
74.9,  102.13,21578.86
75.0,   91.89,25635.57
75.1,  149.50,26875.01
75.2,  100.25,23860.09
75.3,  126.77,27204.88
75.4,  166.99,27301.33
75.5,  128.07,24313.33
75.6,   90.14,26171.14
75.7,  327.65,23513.95
75.8,  131.09,28477.11
75.9,  107.87,22090.53
76.0,  122.47,26862.28
76.1,  112.09,25680.40
76.2,  107.65,21707.86
76.3,  109.87,25232.60
76.4,  494.02,26542.05
76.5,  122.82,25088.35
76.6,  117.05,27178.14
76.7,  181.53,25886.45
76.8,  119.44,26563.24
76.9,  166.71,28100.59
77.0,  131.53,24101.17
77.1,  143.76,25558.95
77.2,  112.17,25436.16
77.3,  123.80,24966.49
77.4,  246.87,27341.90
77.5,  116.95,27406.15
77.6,  156.61,23361.85
77.7,  178.01,24347.39
77.8,  123.56,28988.32
77.9,  119.77,24207.62
78.0,  165.42,23064.04
78.1,  118.62,27755.47
78.2,  141.82,21492.79
78.3,  131.37,25529.73
78.4,  167.98,25021.94
78.5,  120.98,20656.98
78.6,  121.22,29131.05
78.7,  141.36,26019.62
78.8,  133.17,21625.89
78.9,  124.77,22664.18
79.0,  131.81,27272.05
79.1,  124.17,22389.54
79.2,  135.03,27080.49
79.3,  129.69,26748.50
79.4,  144.96,24180.40
79.5,  104.21,25869.28
79.6,  142.00,25843.05
79.7,  152.84,25270.17
79.8,  141.06,25116.32
79.9,  156.84,26782.71
80.0,  211.01,25832.82
80.1,   99.23,25579.32
80.2,  145.57,25530.71
80.3,  131.59,26413.70
80.4,  100.68,26761.66
80.5,  105.98,24837.27
80.6,  129.40,22305.52
80.7,  139.68,26833.19
80.8,  111.79,28112.71
80.9,  133.17,18929.36
81.0,  115.40,25543.66
81.1,  761.62,29695.71
81.2,  432.55,24634.44
81.3,  135.51,24306.96
81.4,  112.42,23957.54
81.5,  372.53,23238.11
81.6,  134.69,26043.22
81.7,  133.79,24360.02
81.8,  118.17,23507.02
81.9,  128.17,28480.22
82.0,  138.36,25000.00
82.1,  110.41,21316.46
82.2,  114.67,27124.45
82.3,  128.11,27728.47
82.4,   87.74,19283.54
82.5,  150.77,27763.64
82.6,  124.62,30078.07
82.7,  136.42,19630.01
82.8,  103.61,25988.23
82.9,  142.03,31777.64
83.0,  739.59,22234.23
83.1,  223.29,24529.94
83.2,  141.15,29829.76
83.3,  122.30,24779.71
83.4,  112.00,23316.18
83.5,  104.52,27780.80
83.6,  152.44,25747.41
83.7,  115.88,22455.08
83.8,  114.53,24646.95
83.9,  128.28,28169.17
84.0,  132.89,22407.45
84.1,  101.23,26829.46
84.2,  131.29,28594.00
84.3,  108.89,22089.03
84.4,  110.74,28152.23
84.5,  121.17,25451.48
84.6,  186.01,23863.56
84.7,  135.05,27843.56
84.8,  120.31,25776.61
84.9,  111.47,23407.77
85.0,  104.46,24718.93
85.1,  149.93,26626.51
85.2,  133.26,27573.79
85.3,  112.75,20016.43
85.4,  127.47,25237.28
85.5,  266.66,30373.60
85.6,  114.51,22276.85
85.7,  314.04,22964.54
85.8,  161.09,34089.95
85.9,  126.58,20128.48
86.0,  326.99,24456.68
86.1,  193.04,34308.75
86.2,  134.26,22386.08
86.3,  107.37,24526.04
86.4,  128.32,30111.61
86.5,  127.97,24955.40
86.6,  100.40,21678.63
86.7,  145.88,28286.89
86.8,  130.22,27134.08
86.9,   90.72,19571.06
87.0,  107.50,27430.65
87.1,  200.89,28407.41
87.2,  108.35,20258.00
87.3,  119.63,28008.33
87.4,  165.90,29598.50
87.5,   97.18,21851.34
87.6,  123.87,27807.90
87.7,  347.71,24684.64
87.8,  109.96,26076.11
87.9,   99.47,26430.82
88.0,  175.70,26857.56
88.1,  142.32,25295.43
88.2,  161.17,22540.38
88.3,  122.92,25385.69
88.4,  127.29,27966.97
88.5,  108.57,22830.89
88.6,   93.69,25365.48
88.7,  139.41,25948.46
88.8,  196.68,24522.47
88.9,  101.63,26952.01
89.0,  118.68,27416.27
89.1,  141.91,24773.99
89.2,  201.25,27071.52
89.3,  119.22,26139.44
89.4,  146.45,25913.46
89.5,   96.14,23171.16
89.6,  111.77,30204.35
89.7,  152.76,24298.75
89.8,  131.40,21556.74
89.9,  116.76,28443.43
90.0,  571.12,27017.50
90.1,  122.75,18251.98
90.2,  111.47,28377.20
90.3,  119.89,29728.06
90.4,  120.54,19448.41
90.5,  175.55,25643.29
90.6,  121.67,32779.37
90.7,  156.62,21659.18
90.8,  159.43,22871.43
90.9,  118.93,30837.87
91.0,  116.30,24029.96
91.1,  127.32,20442.78
91.2,  129.20,31790.40
91.3,  106.97,28484.97
91.4,  103.73,18054.73
91.5,  157.63,27409.96
91.6,  100.71,30996.95
91.7,  144.01,18355.06
91.8,  115.00,22597.94
91.9,  144.41,32384.46
92.0,  141.31,20825.97
92.1,  102.96,20331.83
92.2,  171.65,32072.53
92.3,  184.13,25657.42
92.4,  123.57,18084.85
92.5,  136.80,29715.01
92.6,  108.30,30091.57
92.7,  119.56,18700.76
92.8,  124.08,27173.51
92.9,  101.01,32526.96
93.0,  105.70,19187.89
93.1,  155.58,25125.92
93.2,  116.36,34751.67
93.3,  137.35,21233.79
93.4,  111.61,20923.87
93.5,  103.51,34252.33
93.6,  140.46,24610.03
93.7,  126.37,18213.94
93.8,  195.16,28902.59
93.9,  276.39,29418.86
94.0,  153.68,16957.71
94.1,  100.30,28059.15
94.2,  122.13,32890.69
94.3,  242.31,19485.06
94.4,  117.81,22314.62
94.5,  161.06,34497.03
94.6,  505.69,22105.82
94.7,  160.75,19251.07
94.8,  108.55,33813.11
94.9,  145.21,24603.65
95.0,   98.68,16269.07
95.1,  137.04,32653.60
95.2,  127.39,30177.65
95.3,  111.25,16639.38
95.4,  187.17,27254.87
95.5,  128.13,31996.68
95.6,  135.50,19974.43
95.7,  475.77,20484.88
95.8,  132.25,35219.16
95.9,  156.49,21580.98
96.0,  154.26,19402.11
96.1,  108.25,36755.53
96.2,  130.17,22967.49
96.3,  107.45,17481.84
96.4,  125.71,31229.25
96.5,  116.89,28168.18
96.6,   98.39,16853.83
96.7,  143.54,27705.58
96.8,  151.16,31424.27
96.9,  217.59,18570.73
97.0,  125.15,20624.34
97.1,  163.86,35173.88
97.2,  124.28,22912.53
97.3,  129.37,19010.78
97.4,  103.87,30646.58
97.5,  106.56,26700.09
97.6,  109.65,16501.51
97.7,  130.95,27691.00
97.8,  107.13,27196.44
97.9,   89.16,20008.71
98.0,  262.11,23630.90
98.1,  135.15,30324.83
98.2,  147.14,24576.81
98.3,  102.47,17883.90
98.4,  160.00,31430.84
98.5,  157.11,25716.39
98.6,  103.57,18729.47
98.7,  135.22,26900.82
98.8,  118.67,29146.95
98.9,  109.39,18011.23
99.0,  112.17,26278.16
99.1,  159.09,32562.39
99.2,  123.65,19775.98
99.3,  113.53,22721.25
99.4,  110.11,29122.64
99.5,   99.00,24735.53
99.6,   97.78,21418.83
99.7,  125.31,30426.34
99.8,  106.21,24739.28
