time,sock0,sock1
31.3,  214.55,10281.84
31.4,  188.04,23421.86
31.5,  201.82,13647.75
31.6,  666.11,21489.97
31.7,  214.28,20617.94
31.8,  106.10,16191.96
31.9,  193.05,22910.47
32.0,  200.53,14140.77
32.1,  265.03,24536.14
32.2,  274.44, 9673.32
32.3,  236.34,27691.14
32.4,  162.25, 8055.50
32.5,  266.87,27714.09
32.6,  109.43, 9566.86
32.7,  204.08,27617.40
32.8,  255.19,15870.96
32.9,  165.98,19081.18
33.0,  122.86,21818.24
33.1,  169.19,14919.97
33.2,  210.72,23914.14
33.3,  226.69,13528.10
33.4,  187.07,27445.53
33.5,  223.00,12676.70
33.6,  269.88,25602.38
33.7,  340.79, 9828.55
33.8,  173.00,26323.85
33.9,  191.76,11011.86
34.0,  221.50,28889.76
34.1,  203.02,14518.37
34.2,  133.59,23157.14
34.3,  231.93,19127.52
34.4,  175.54,16683.11
34.5,  198.35,23154.75
34.6,  127.32,13901.99
34.7,  191.03,25441.28
34.8,  159.20,10294.75
34.9,  214.04,27721.31
35.0,  108.74, 8491.87
35.1,  197.49,27767.41
35.2,  206.69,10421.08
35.3,  185.09,28377.41
35.4,  170.96,14441.73
35.5,  189.80,25330.79
35.6,  324.05,18436.58
35.7,  207.75,19258.74
35.8,  123.78,21807.32
35.9,  164.69,14074.81
36.0,  358.25,25997.41
36.1,  181.76,11898.93
36.2,  177.01,25393.70
36.3,  189.11,10396.40
36.4,  295.97,28764.69
36.5,  166.37, 9302.43
36.6,  187.00,27883.97
36.7,  189.56, 9350.94
36.8,  169.65,27639.95
36.9,  163.66,16082.43
37.0,   94.12,20591.54
37.1,  199.25,20429.17
37.2,  265.75,15910.88
37.3,  236.45,23987.86
37.4,  152.16,13516.97
37.5,  230.14,26549.59
37.6,  168.47,10642.42
37.7,  181.93,28115.04
37.8,  124.28,10571.99
37.9,  204.38,27815.56
38.0,  229.00, 9930.03
38.1,  215.37,26492.81
38.2,  163.61,13388.14
38.3,  209.26,22056.39
38.4,  183.84,19975.44
38.5,  180.56,13451.63
38.6,  169.14,24430.87
38.7,  160.32,11506.54
38.8,  211.09,25732.64
38.9,  151.96,10575.76
39.0,  125.28,26502.71
39.1,  121.03, 8802.57
39.2,  224.01,25697.21
39.3,  202.77,13082.64
39.4,  203.96,26763.28
39.5,  178.15,15033.25
39.6,  178.54,19526.96
39.7,  206.27,22583.94
39.8,  109.81,14134.08
39.9,  146.10,23640.36
40.0,  194.83,11665.26
40.1,  237.81,27995.85
40.2,  141.34,10364.35
40.3,  191.57,29761.91
40.4,  151.96,10233.44
40.5,  180.75,28989.94
40.6,  143.23, 9373.43
40.7,  161.57,27301.46
40.8,  166.45,15209.66
40.9,  151.43,23343.22
41.0,  125.31,20188.59
41.1,  127.82,14824.50
41.2,  177.27,22427.25
41.3,  191.87,11372.12
41.4,  230.00,27807.81
41.5,  130.52,10156.54
41.6,  347.18,28047.07
41.7,  177.94, 9217.35
41.8,  165.70,26958.26
41.9,  120.87, 9726.68
42.0,  225.30,26978.19
42.1,  211.36,16667.89
42.2,  310.33,23376.74
42.3,  155.76,19639.11
42.4,  198.26,14834.62
42.5,  181.86,24630.93
42.6,  141.32,13454.23
42.7,  147.38,23484.19
42.8,  158.04, 8655.91
42.9,  178.64,25724.00
43.0,  134.34, 9407.09
43.1,  142.44,26292.74
43.2,  198.66,12987.60
43.3,  228.27,20478.21
43.4,  229.06,20359.53
43.5,  210.28,16893.85
43.6,  231.70,23192.37
43.7,  511.37,13821.75
43.8,  189.66,24408.42
43.9,  142.50, 9485.15
44.0,  239.83,27030.03
44.1,  167.84,10497.46
44.2,  219.82,29135.82
44.3,  146.67, 9826.83
44.4,  189.55,23003.25
44.5,  187.33,16348.30
44.6,  148.67,16824.09
44.7,  118.15,23106.47
44.8,  157.43,15097.36
44.9,  181.46,20501.65
45.0,  145.16,11610.01
45.1,  126.27,24389.64
45.2,  187.42, 9825.06
45.3,  337.02,28513.79
45.4,  246.62, 8913.68
45.5,  154.31,25236.10
45.6,  213.85, 9771.88
45.7,  198.79,26712.47
45.8,  165.15,15720.83
45.9,   98.68,21245.10
46.0,  228.31,20898.76
46.1,  161.43,12206.33
46.2,  195.90,24127.47
46.3,  138.18,10879.35
46.4,  206.35,28265.39
46.5,  152.05, 9679.77
46.6,  436.47,29872.95
46.7,  101.01,10628.42
46.8,  232.81,28558.13
46.9,  159.59, 9835.05
47.0,  186.98,26976.66
47.1,  177.45,14402.20
47.2,  315.16,23667.43
47.3,  199.65,20079.46
47.4,  237.50,16101.03
47.5,  123.53,23105.80
47.6,  178.37,14383.21
47.7,  215.12,25847.98
47.8,  197.16,10199.31
47.9,  136.33,27995.38
48.0,  207.41, 8940.82
48.1,  240.96,28037.80
48.2,  222.54, 9438.29
48.3,  144.52,23268.81
48.4,  173.66,14945.65
48.5,  208.27,16136.84
48.6,  240.69,20855.27
48.7,  100.56,10980.73
48.8,  207.52,26488.84
48.9,  168.50,10695.34
49.0,  193.72,25133.31
49.1,   91.57, 9683.98
49.2,  228.75,24300.85
49.3,  223.76,11197.07
49.4,  233.53,24863.03
49.5,  123.26,17174.84
49.6,  188.84,21151.32
49.7,  187.62,22344.27
49.8,  161.08,14392.24
49.9,  131.91,22458.93
50.0,  335.96,10936.52
50.1,  227.67,27730.59
50.2,  195.50, 7365.82
50.3,  128.60,28633.28
50.4,  176.38, 8296.76
50.5,  182.47,26638.75
50.6,  196.77,13665.75
50.7,  102.46,20285.09
50.8,  179.35,20031.70
50.9,  151.76,12205.65
51.0,  189.05,24205.32
51.1,  126.84,10673.29
51.2,  201.01,28297.01
51.3,  192.51,12301.67
51.4,  256.60,28696.17
51.5,  125.74,11947.71
51.6,  188.09,27315.36
51.7,  163.08, 9595.01
51.8,  220.96,27498.54
51.9,  114.20,10473.32
52.0,  196.16,27580.18
52.1,  209.23,15859.09
52.2,  347.49,21400.86
52.3,  176.48, 6665.66
52.4,  126.35, 2284.34
52.5,  134.70, 2492.33
52.6,  130.09, 2341.97
52.7,   62.56, 2018.55
52.8,   93.79, 1533.26
52.9,  111.61, 1048.07
53.0,   37.77,  104.45
53.1,  197.60,  612.37
53.2,  142.03,  329.18
53.3,  121.52,  624.23
