,,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,System,System,System
Date,Time,Ch0Read,Ch0Write,Ch1Read,Ch1Write,Ch2Read,Ch2Write,Ch3Read,Ch3Write,Ch4Read,Ch4Write,Ch5Read,Ch5Write,Mem Read (MB/s),Mem Write (MB/s),P. Write (T/s),Memory (MB/s),Ch0Read,Ch0Write,Ch1Read,Ch1Write,Ch2Read,Ch2Write,Ch3Read,Ch3Write,Ch4Read,Ch4Write,Ch5Read,Ch5Write,Mem Read (MB/s),Mem Write (MB/s),P. Write (T/s),Memory (MB/s),Read,Write,Memory
2023-04-16,20:13:38.157,    7.55,    4.31,    7.81,    4.56,    7.61,    4.31,    7.09,    4.14,    7.20,    4.37,    7.08,    4.29,   44.34,   25.98,     18800,   70.32,   80.07,  131.55,   80.04,  131.41,   80.29,  131.78,   79.32,  130.99,   79.73,  131.63,   79.46,  131.17,  478.91,  788.53,     18800, 1267.44,    523.25,    814.51,   1337.76
2023-04-16,20:13:38.257,   16.82,    8.05,   16.49,    8.08,   16.60,    7.94,   14.93,    7.13,   15.05,    7.34,   15.20,    7.45,   95.09,   46.00,     18620,  141.09,   96.24,  136.03,   95.81,  135.93,   96.00,  136.07,   93.38,  136.91,   93.84,  136.93,   93.74,  136.95,  569.00,  818.81,     18630, 1387.81,    664.09,    864.81,   1528.90
2023-04-16,20:13:38.357,   20.89,   12.49,   20.92,   12.68,   20.97,   12.51,   19.25,   11.24,   19.47,   11.38,   19.43,   11.45,  120.94,   71.74,     18836,  192.68,   95.53,  134.53,   95.79,  134.86,   95.60,  134.60,   93.76,  133.36,   93.53,  132.92,   93.80,  133.43,  568.00,  803.69,     18806, 1371.70,    688.95,    875.43,   1564.38
2023-04-16,20:13:38.456,   17.63,    7.87,   17.85,    8.07,   17.78,    8.00,   16.27,    7.39,   16.31,    7.51,   16.66,    7.76,  102.49,   46.60,     18620,  149.10,   89.05,  115.90,   89.46,  116.30,   88.97,  115.92,   87.71,  115.51,   87.78,  115.45,   87.96,  115.65,  530.94,  694.73,     18650, 1225.66,    633.43,    741.33,   1374.76
2023-04-16,20:13:38.557,    9.21,    7.34,    9.51,    7.67,    9.17,    7.31,    8.39,    7.30,    8.27,    7.19,    8.39,    7.47,   52.94,   44.28,     18820,   97.22,   88.55,   94.74,   88.55,   94.84,   88.59,   94.74,   87.59,   94.54,   87.54,   94.29,   87.40,   94.33,  528.23,  567.48,     18800, 1095.71,    581.17,    611.76,   1192.93
2023-04-16,20:13:38.657,   20.40,    9.49,   20.44,    9.82,   20.35,    9.58,   18.88,    9.17,   18.72,    9.17,   18.80,    9.46,  117.59,   56.69,     18620,  174.28,   92.04,  106.33,   92.02,  106.31,   91.59,  105.82,   90.17,  105.65,   90.49,  106.17,   90.79,  106.48,  547.10,  636.76,     18620, 1183.85,    664.69,    693.44,   1358.13
2023-04-16,20:13:38.758,   23.24,   10.49,   23.21,   10.71,   23.38,   10.70,   21.64,   10.33,   21.54,   10.21,   21.41,   10.31,  134.42,   62.75,     18820,  197.17,   96.56,  121.40,   96.73,  121.40,   96.46,  121.42,   94.97,  121.77,   95.09,  121.94,   94.96,  121.93,  574.77,  729.86,     18820, 1304.64,    709.20,    792.62,   1501.81
2023-04-16,20:13:38.858,   37.02,   18.42,   36.90,   18.67,   36.64,   18.56,   34.39,   17.47,   34.73,   17.46,   34.66,   17.60,  214.34,  108.17,     18620,  322.51,  119.62,  134.02,  117.85,  131.98,  116.96,  130.87,  114.75,  130.28,  115.12,  130.57,  118.66,  135.54,  702.97,  793.25,     18660, 1496.22,    917.30,    901.42,   1818.73
2023-04-16,20:13:38.958,   24.32,   18.45,   23.48,   17.52,   24.31,   18.51,   22.76,   17.48,   24.58,   20.31,   23.42,   18.29,  142.88,  110.56,     18810,  253.44,  128.71,  122.50,  129.77,  123.88,  127.31,  121.05,  125.97,  121.26,  126.85,  121.85,  126.76,  122.35,  765.38,  732.89,     18820, 1498.27,    908.25,    843.45,   1751.71
2023-04-16,20:13:39.058,   45.38,   22.40,   45.74,   22.65,   45.63,   22.39,   43.17,   21.33,   43.24,   21.71,   43.38,   21.70,  266.53,  132.17,     18630,  398.71,  126.52,   22.47,  126.92,   22.32,  126.28,   21.92,  125.05,   21.59,  125.17,   21.67,  125.60,   22.25,  755.54,  132.23,     18690,  887.76,   1022.07,    264.40,   1286.47
