time,sock0,sock1
32.2,  112.15,10987.14
32.3,   98.21,11594.42
32.4,   95.65,11039.73
32.5,  126.31,11356.62
32.6,  130.77,11419.40
32.7,  121.03, 9455.04
32.8,  125.03, 6804.77
32.9,  165.94, 6050.01
33.0,  109.40, 5768.84
33.1,   66.58, 5761.21
33.2,  105.94,11095.52
33.3,  163.07,13202.11
33.4,  117.40,12098.99
33.5,  108.65, 9077.22
33.6,   93.25,10848.31
33.7,  122.98,11636.18
33.8,  128.71,14384.26
33.9,   86.30, 9071.41
34.0,  120.40, 6863.13
34.1,  116.90, 6321.57
34.2,  111.02,11191.23
34.3,  122.24,11842.65
34.4,   49.23,10979.35
34.5,  253.84,11317.76
34.6,  167.71, 7368.41
34.7,  110.54, 6074.53
34.8,  140.83, 8616.09
34.9,  150.09,13514.44
35.0,  111.89,10424.53
35.1,  147.70,12882.24
35.2,   63.39, 7519.89
35.3,  122.01,10790.58
35.4,  111.59,11354.00
35.5,  160.30, 7997.51
35.6,   44.71,12048.33
35.7,  122.67,12451.49
35.8,  129.37,13832.04
35.9,  129.94, 7427.38
36.0,  104.66, 6936.93
36.1,  162.70,10367.68
36.2,  128.61,10610.15
36.3,  149.58, 6780.79
36.4,   50.95, 5505.54
36.5,  125.06,11265.72
36.6,  166.82,12491.33
36.7,  121.85, 6855.35
36.8,   71.99, 6305.56
36.9,  115.56, 6319.27
37.0,  112.95, 8387.62
37.1,  102.85,13431.07
37.2,   76.67,11130.31
37.3,   99.57,14576.98
37.4,   97.64, 7267.40
37.5,  163.01,15061.41
37.6,  107.30, 9032.46
37.7,   84.12,10639.93
37.8,  127.71,10980.65
37.9,  168.73, 7226.32
38.0,  121.84, 5882.32
38.1,   32.03, 5299.21
38.2,  119.27, 5114.36
38.3,  142.89, 4926.05
38.4,  118.97, 9556.79
38.5,   82.95,14286.14
38.6,  187.89,13169.61
38.7,  111.00, 7314.57
38.8,  118.00, 6427.33
38.9,   85.28,14890.48
39.0,  508.23,10536.29
39.1,  234.99,13723.62
39.2,  400.01, 9636.66
39.3,   89.64,12915.72
39.4,  103.33, 6917.04
39.5,  120.26, 7213.69
39.6,  114.50,10134.75
39.7,  210.63, 6230.82
39.8,  146.36, 5565.18
39.9,  233.79,11517.50
40.0,  169.16,10203.52
40.1,   99.18,10144.35
40.2,  132.98,12030.89
40.3,  145.84, 7465.31
40.4,  102.66, 6354.51
40.5,   92.60,10148.15
40.6,  339.93,13728.20
40.7,  196.11,11365.02
40.8,  146.91, 9115.85
40.9,  114.96,11112.16
41.0,   59.06, 8352.25
41.1,  120.36, 6350.71
41.2,  165.15, 6489.31
41.3,   96.09,13244.79
41.4,   98.35,10147.33
41.5,  209.02,10645.23
41.6,  133.28,12593.90
41.7,  109.52, 9209.20
41.8,   85.03, 8772.61
41.9,  200.16,10668.68
42.0,  159.29, 8964.06
42.1,  117.18, 6606.82
42.2,  149.44, 5830.66
42.3,  145.58, 5925.61
42.4,  132.34,10562.69
42.5,  133.32,13175.94
42.6,   82.73,11297.20
42.7,  137.22, 8637.34
42.8,  198.84, 6935.88
42.9,  292.19, 8977.24
43.0,   46.89,12882.60
43.1,  107.08, 7034.76
43.2,  112.17, 9142.42
43.3,  140.86,13221.99
43.4,  112.27, 9574.19
43.5,  106.99,11094.07
43.6,   96.30, 9044.87
43.7,  107.17, 7080.77
43.8,   70.55, 8782.22
43.9,  152.37,12930.29
44.0,  131.00, 6557.67
44.1,  191.75, 6635.51
44.2,   98.08, 8243.63
44.3,  100.36,11583.54
44.4,  108.75, 8818.05
44.5,  122.90,10839.66
44.6,  138.72,12176.83
44.7,  114.26, 9318.06
44.8,  141.26, 9088.21
44.9,  149.72,14133.14
45.0,   90.27,11577.15
45.1,   88.33,10133.22
45.2,  117.68, 7585.48
45.3,  146.51,12399.17
45.4,  179.55,10432.94
45.5,  139.69, 6605.37
45.6,  141.66, 8537.17
45.7,  147.23, 7026.53
45.8,  105.62,12780.58
45.9,  113.01, 8658.73
46.0,  204.05,12555.45
46.1,  160.00,11122.58
46.2,  165.56,11157.69
46.3,   59.59,11696.49
46.4,  112.18, 6982.57
46.5,  163.30, 9532.46
46.6,  136.76,11843.27
46.7,   74.87,14083.63
46.8,  138.45, 5911.11
46.9,  135.54, 5890.02
47.0,  106.77,12494.33
47.1,  106.90,18813.22
47.2,   99.05, 7777.99
47.3,   95.01, 5856.13
47.4,  113.72, 5765.80
47.5,  115.13, 5882.33
47.6,   81.58,12630.83
47.7,  143.69,18575.98
47.8,  139.05,12362.80
47.9,  162.36, 6053.49
48.0,   89.92, 6312.05
48.1,  116.82, 6434.93
48.2,  302.06,14270.94
48.3,  129.48, 8735.98
48.4,  102.38,15745.40
48.5,  161.77,15278.76
48.6,  169.81, 8663.11
48.7,  143.40, 6869.44
48.8,   87.46, 6825.04
48.9,  146.58, 7103.00
49.0,  250.03,11699.01
49.1,  303.69,18644.92
49.2,  269.03,15451.50
49.3,  153.63,10572.93
49.4,  153.80,11515.53
49.5,  149.02,17084.16
49.6,   75.54,18664.98
49.7,  232.57, 5861.58
49.8,  172.29, 4849.78
49.9,  189.30, 4827.71
50.0,   74.65, 3742.55
50.1,  111.03,14349.79
50.2,  135.49,25801.62
50.3,  126.23,27154.09
50.4,  105.33,34755.45
50.5,  159.97,11861.54
50.6,  146.00, 1123.00
50.7,  123.80, 1071.02
50.8,  194.14,  955.34
50.9,  136.64, 1741.36
51.0,   57.44,  348.08
51.1,   95.33,  271.45
51.2,   39.84,   76.59
