,,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,System,System,System
Date,Time,Ch0Read,Ch0Write,Ch1Read,Ch1Write,Ch2Read,Ch2Write,Ch3Read,Ch3Write,Ch4Read,Ch4Write,Ch5Read,Ch5Write,Mem Read (MB/s),Mem Write (MB/s),P. Write (T/s),Memory (MB/s),Ch0Read,Ch0Write,Ch1Read,Ch1Write,Ch2Read,Ch2Write,Ch3Read,Ch3Write,Ch4Read,Ch4Write,Ch5Read,Ch5Write,Mem Read (MB/s),Mem Write (MB/s),P. Write (T/s),Memory (MB/s),Read,Write,Memory
2023-04-16,16:41:16.241,   18.82,    6.77,   18.83,    6.92,   18.43,    6.68,   16.73,    5.92,   17.35,    6.68,   17.17,    6.39,  107.33,   39.37,     18670,  146.69, 1168.99,  836.75, 1168.07,  836.66, 1167.38,  837.23, 1164.32,  835.44, 1165.57,  835.77, 1164.88,  834.82, 6999.20, 5016.67,   1054330,12015.88,   7106.53,   5056.04,  12162.57
2023-04-16,16:41:16.341,   16.63,    6.09,   16.32,    6.28,   16.38,    6.01,   16.14,    5.79,   16.08,    5.93,   16.09,    6.12,   97.63,   36.22,     18826,  133.85, 1327.69,  948.82, 1327.10,  948.26, 1326.93,  948.73, 1326.80,  946.47, 1326.93,  946.10, 1327.59,  945.59, 7963.05, 5683.97,    902463,13647.02,   8060.68,   5720.18,  13780.87
2023-04-16,16:41:16.441,   16.56,    5.35,   16.39,    5.47,   16.35,    5.31,   14.85,    4.68,   15.65,    5.67,   15.35,    5.24,   95.15,   31.71,     18630,  126.86, 1324.43,  911.10, 1323.96,  909.68, 1325.70,  911.01, 1321.47,  909.39, 1320.44,  909.38, 1319.84,  908.42, 7935.84, 5458.97,   1039780,13394.82,   8030.99,   5490.69,  13521.68
2023-04-16,16:41:16.541,   23.48,    9.01,   23.12,    8.68,   22.91,    8.64,   21.42,    7.92,   22.17,    8.88,   21.88,    8.52,  134.98,   51.63,     18640,  186.62, 1259.07,  731.90, 1258.15,  730.48, 1261.08,  731.34, 1256.38,  728.74, 1256.23,  729.37, 1253.68,  726.64, 7544.59, 4378.47,    677250,11923.06,   7679.57,   4430.10,  12109.67
2023-04-16,16:41:16.642,   16.43,    5.64,   16.71,    5.84,   16.43,    5.56,   15.05,    5.02,   15.06,    5.51,   15.16,    5.32,   94.83,   32.88,     18830,  127.71, 1398.53,  873.63, 1397.41,  873.42, 1398.77,  874.44, 1391.36,  871.81, 1391.86,  871.93, 1391.37,  872.05, 8369.30, 5237.27,   1037330,13606.57,   8464.14,   5270.15,  13734.29
2023-04-16,16:41:16.742,    6.63,    2.30,    6.66,    2.42,    6.49,    2.18,    6.64,    2.22,    6.42,    2.31,    6.58,    2.35,   39.43,   13.77,     18640,   53.19, 1136.37,  551.92, 1135.17,  552.29, 1136.86,  552.04, 1132.80,  549.99, 1132.98,  550.37, 1132.12,  550.18, 6806.31, 3306.80,    658260,10113.10,   6845.73,   3320.56,  10166.30
2023-04-16,16:41:16.841,   15.62,    5.31,   15.75,    5.74,   15.45,    5.26,   14.01,    4.82,   14.59,    5.30,   14.37,    5.17,   89.78,   31.61,     18826,  121.39, 1372.89,  706.28, 1370.32,  707.16, 1370.42,  706.32, 1363.78,  704.12, 1365.74,  703.71, 1365.61,  704.55, 8208.76, 4232.14,    832169,12440.90,   8298.54,   4263.75,  12562.29
2023-04-16,16:41:16.941,   23.76,   10.14,   23.92,   10.28,   23.82,    9.88,   21.97,    9.25,   22.50,    9.93,   22.32,    9.66,  138.28,   59.14,     18640,  197.42,  917.21,  401.54,  912.91,  401.25,  917.11,  401.71,  912.60,  398.31,  914.42,  398.69,  910.73,  397.58, 5484.97, 2399.08,    502840, 7884.05,   5623.25,   2458.23,   8081.48
2023-04-16,16:41:17.041,   18.85,    7.09,   18.70,    7.14,   18.36,    6.78,   17.14,    6.36,   17.70,    6.99,   17.64,    6.84,  108.40,   41.20,     18660,  149.60,  758.86,  368.81,  758.77,  369.51,  759.40,  369.25,  757.35,  366.67,  757.19,  366.43,  755.25,  366.29, 4546.82, 2206.96,    529330, 6753.79,   4655.22,   2248.16,   6903.38
2023-04-16,16:41:17.141,   12.01,    4.44,   11.95,    4.73,   11.87,    4.21,   11.60,    4.04,   11.72,    4.38,   11.64,    4.51,   70.79,   26.30,     18866,   97.09,  773.72,  383.99,  771.42,  384.55,  774.50,  384.73,  770.88,  382.16,  771.63,  382.10,  770.87,  382.63, 4633.02, 2300.17,    551693, 6933.19,   4703.81,   2326.47,   7030.28
2023-04-16,16:41:17.241,   16.54,    5.63,   16.40,    5.63,   16.32,    5.53,   14.99,    4.99,   15.35,    5.55,   15.19,    5.30,   94.79,   32.63,     18640,  127.42, 1444.41,  810.65, 1441.96,  811.82, 1440.19,  810.91, 1434.34,  808.96, 1438.30,  808.85, 1437.08,  808.92, 8636.28, 4860.10,   1072100,13496.38,   8731.07,   4892.73,  13623.80
2023-04-16,16:41:17.344,   19.54,    6.41,   19.67,    6.93,   19.67,    6.38,   17.88,    5.87,   18.29,    6.32,   18.09,    6.27,  113.15,   38.19,     18640,  151.34, 1149.73,  525.13, 1149.75,  525.36, 1150.97,  525.36, 1143.68,  523.12, 1145.46,  522.70, 1144.95,  522.93, 6884.54, 3144.60,    587580,10029.14,   6997.69,   3182.79,  10180.47
2023-04-16,16:41:17.441,   18.04,    7.80,   18.14,    7.96,   17.74,    7.61,   16.39,    7.12,   16.62,    7.64,   16.63,    7.35,  103.57,   45.48,     18780,  149.05,  919.01,  309.91,  916.82,  309.27,  918.05,  309.71,  915.47,  307.51,  915.58,  307.43,  914.06,  307.70, 5498.99, 1851.53,    383260, 7350.52,   5602.56,   1897.00,   7499.56
2023-04-16,16:41:17.544,    9.86,    4.10,    9.78,    4.33,    9.69,    4.00,    9.34,    3.80,    9.59,    4.10,    9.59,    4.10,   57.84,   24.43,     18640,   82.28,  869.69,  341.96,  868.84,  341.26,  869.17,  341.44,  868.02,  339.69,  868.42,  340.24,  866.62,  340.06, 5210.76, 2044.64,    470120, 7255.40,   5268.61,   2069.07,   7337.68
2023-04-16,16:41:17.641,   16.26,    7.78,   16.04,    8.07,   15.93,    7.90,   14.60,    7.44,   15.17,    7.83,   14.93,    7.60,   92.94,   46.62,     18700,  139.56, 1038.09,  512.70, 1035.95,  511.93, 1037.06,  512.78, 1033.99,  510.64, 1033.54,  510.72, 1033.13,  509.66, 6211.76, 3068.43,    630390, 9280.19,   6304.70,   3115.05,   9419.75
2023-04-16,16:41:17.742,   18.92,    6.73,   18.82,    6.97,   18.94,    6.88,   17.30,    6.10,   17.66,    6.60,   17.55,    6.56,  109.19,   39.83,     18820,  149.02, 1411.21,  673.67, 1408.64,  671.96, 1411.22,  672.97, 1404.09,  670.59, 1406.47,  671.87, 1404.13,  671.27, 8445.76, 4032.33,    816380,12478.09,   8554.95,   4072.16,  12627.11
