time,sock0,sock1
32.9,  119.98, 1973.75
33.0,  166.66, 2016.39
33.1,   99.69, 1942.44
33.2,  331.35, 2208.34
33.3,  872.28, 3155.01
33.4,  143.42, 2046.97
33.5,  286.99, 2081.27
33.6,  169.11, 1966.51
33.7,  164.23, 1955.36
33.8,  182.29, 1876.77
33.9,   89.17, 1884.66
34.0,  128.06, 1906.49
34.1,  111.62, 1933.27
34.2,  115.83, 1956.69
34.3,   67.64, 1915.42
34.4,  168.52, 2008.84
34.5,  150.67, 2182.23
34.6,  107.58, 2149.44
34.7,  146.06, 2245.18
34.8,   99.23, 2135.61
34.9,  110.30, 2145.35
35.0,  204.99, 2308.84
35.1,  144.63, 2184.27
35.2,  147.66, 2170.98
35.3,  152.14, 2258.35
35.4,  128.35, 2195.86
35.5,   76.05, 2124.56
35.6,  119.04, 2210.28
35.7,  161.19, 2302.23
35.8,  128.58, 2259.86
35.9,  164.65, 2310.91
36.0,   98.92, 2253.71
36.1,  141.55, 2293.17
36.2,  110.58, 2195.25
36.3,  221.60, 2483.35
36.4,   54.39, 2067.17
36.5,  215.55, 2305.07
36.6,  136.03, 2231.86
36.7,  220.57, 2381.82
36.8,   81.98, 2138.14
36.9,  130.01, 2125.16
37.0,  206.84, 2244.52
37.1,  215.67, 2146.14
37.2,   59.51, 2015.15
37.3,  517.80, 2591.47
37.4,  168.02, 2148.39
37.5,  138.62, 2100.52
37.6,  272.41, 2488.65
37.7,  163.80, 2074.12
37.8,  118.98, 2049.98
37.9,  163.03, 2135.31
38.0,   77.82, 2042.69
38.1,   81.10, 2000.68
38.2,  128.13, 2119.34
38.3,  186.23, 1977.55
38.4,   68.65, 1935.30
38.5,   87.78, 1883.71
38.6,   98.61, 1968.90
38.7,  158.03, 2072.65
38.8,  219.36, 2231.85
38.9,   86.26, 2044.71
39.0,  214.36, 2205.62
39.1,  191.43, 2059.82
39.2,   99.97, 2002.18
39.3,  113.28, 2061.46
39.4,  118.03, 2064.66
39.5,  107.88, 2071.60
39.6,  172.26, 2194.10
39.7,   85.47, 2079.51
