,,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,System,System,System
Date,Time,Ch0Read,Ch0Write,Ch1Read,Ch1Write,Ch2Read,Ch2Write,Ch3Read,Ch3Write,Ch4Read,Ch4Write,Ch5Read,Ch5Write,Mem Read (MB/s),Mem Write (MB/s),P. Write (T/s),Memory (MB/s),Ch0Read,Ch0Write,Ch1Read,Ch1Write,Ch2Read,Ch2Write,Ch3Read,Ch3Write,Ch4Read,Ch4Write,Ch5Read,Ch5Write,Mem Read (MB/s),Mem Write (MB/s),P. Write (T/s),Memory (MB/s),Read,Write,Memory
2023-02-25,23:28:23.959,   25.38,    4.71,   25.29,    4.40,   25.25,    4.49,,,,,,,   75.91,   13.59,     18700,   89.50,  634.57,  669.32,  634.70,  669.35,  634.92,  668.67,,,,,,, 1904.19, 2007.34,     18710, 3911.53,   1980.10,   2020.93,   4001.03
2023-02-25,23:28:24.060,   29.34,    6.58,   29.32,    6.53,   29.42,    6.45,,,,,,,   88.07,   19.56,     18890,  107.63,  996.47, 1301.44,  995.07, 1301.30,  993.41, 1297.53,,,,,,, 2984.95, 3900.28,     64620, 6885.23,   3073.02,   3919.84,   6992.86
2023-02-25,23:28:24.160,   22.05,    7.96,   22.30,    7.80,   22.07,    7.79,,,,,,,   66.43,   23.56,     18710,   89.98,  458.36,  517.53,  459.87,  520.23,  460.07,  519.58,,,,,,, 1378.30, 1557.34,     45530, 2935.64,   1444.72,   1580.90,   3025.62
2023-02-25,23:28:24.264,  106.80,   52.36,  106.72,   51.61,  104.72,   50.90,,,,,,,  318.24,  154.87,     19010,  473.11, 5149.55, 4408.35, 5150.33, 4409.15, 5150.60, 4408.85,,,,,,,15450.48,13226.35,     19890,28676.84,  15768.72,  13381.23,  29149.95
2023-02-25,23:28:24.361,   46.56,   11.06,   46.91,   10.77,   46.32,   10.52,,,,,,,  139.79,   32.35,     18780,  172.15, 2836.77, 3700.63, 2832.32, 3693.14, 2834.97, 3698.46,,,,,,, 8504.06,11092.23,     18800,19596.29,   8643.85,  11124.58,  19768.44
2023-02-25,23:28:24.461,   55.65,    9.64,   56.35,    9.71,   55.34,    9.16,,,,,,,  167.35,   28.50,     18720,  195.86, 4325.05, 4493.59, 4311.59, 4478.56, 4322.46, 4491.30,,,,,,,12959.10,13463.45,     19280,26422.55,  13126.46,  13491.95,  26618.41
2023-02-25,23:28:24.560,   58.44,   10.83,   59.01,   10.70,   58.09,   10.45,,,,,,,  175.54,   31.97,     18929,  207.51, 4786.71, 3951.18, 4784.93, 3946.95, 4786.85, 3950.59,,,,,,,14358.49,11848.72,     19392,26207.21,  14534.03,  11880.69,  26414.72
2023-02-25,23:28:24.661,   37.84,    8.70,   38.42,    8.82,   37.65,    8.36,,,,,,,  113.91,   25.88,     18760,  139.79, 4655.65, 5242.82, 4652.75, 5238.24, 4654.34, 5240.24,,,,,,,13962.73,15721.30,     19770,29684.03,  14076.64,  15747.17,  29823.82
2023-02-25,23:28:24.761,   62.01,    8.88,   62.21,    8.62,   61.59,    8.43,,,,,,,  185.82,   25.93,     18840,  211.75, 4029.33, 4260.79, 4020.06, 4251.29, 4025.17, 4256.04,,,,,,,12074.56,12768.11,     19910,24842.67,  12260.38,  12794.04,  25054.42
2023-02-25,23:28:24.860,   58.61,   10.88,   59.37,   10.78,   58.23,   10.43,,,,,,,  176.22,   32.09,     18720,  208.31, 4386.60, 4508.04, 4382.64, 4500.96, 4384.83, 4504.52,,,,,,,13154.07,13513.52,     19460,26667.59,  13330.29,  13545.61,  26875.89
2023-02-25,23:28:24.961,   45.72,   11.26,   45.92,   11.16,   45.91,   11.03,,,,,,,  137.55,   33.45,     18920,  171.00, 5292.76, 5237.20, 5287.93, 5234.97, 5291.99, 5237.54,,,,,,,15872.67,15709.72,     20300,31582.39,  16010.22,  15743.17,  31753.38
2023-02-25,23:28:25.061,   52.68,    8.15,   54.03,    8.53,   52.81,    7.94,,,,,,,  159.52,   24.62,     18730,  184.14, 3847.91, 3965.86, 3832.22, 3950.52, 3844.86, 3962.11,,,,,,,11524.99,11878.49,     19070,23403.48,  11684.50,  11903.11,  23587.62
2023-02-25,23:28:25.162,   74.90,   13.68,   76.00,   13.60,   74.64,   13.29,,,,,,,  225.54,   40.57,     18940,  266.11, 4565.40, 3811.05, 4560.34, 3805.00, 4565.37, 3811.73,,,,,,,13691.10,11427.78,     19620,25118.88,  13916.63,  11468.35,  25384.98
2023-02-25,23:28:25.265,   56.75,   12.86,   56.92,   12.37,   56.05,   12.16,,,,,,,  169.71,   37.39,     18851,  207.10, 4669.20, 5225.46, 4669.92, 5224.56, 4668.34, 5223.11,,,,,,,14007.45,15673.13,     20484,29680.58,  14177.16,  15710.52,  29887.68
2023-02-25,23:28:25.363,   61.84,   15.65,   62.56,   15.58,   61.60,   15.20,,,,,,,  186.00,   46.42,     18720,  232.42, 3988.71, 3848.16, 3998.90, 3855.14, 3994.22, 3850.10,,,,,,,11981.84,11553.40,     18900,23535.24,  12167.84,  11599.82,  23767.66
2023-02-25,23:28:25.463,   54.58,    9.83,   55.25,   10.00,   53.58,    9.43,,,,,,,  163.41,   29.26,     18919,  192.67, 4821.55, 4057.54, 4820.60, 4056.06, 4821.49, 4054.27,,,,,,,14463.63,12167.87,     19120,26631.50,  14627.05,  12197.13,  26824.18
2023-02-25,23:28:25.562,   53.40,   10.62,   53.49,   10.36,   53.11,   10.39,,,,,,,  160.00,   31.37,     18730,  191.37, 3494.14, 4153.00, 3498.26, 4157.78, 3494.39, 4154.17,,,,,,,10486.79,12464.96,     19650,22951.74,  10646.79,  12496.33,  23143.12
2023-02-25,23:28:25.662,   61.35,    9.33,   61.46,    9.30,   61.18,    9.06,,,,,,,  183.98,   27.70,     18909,  211.68, 4641.44, 4962.40, 4644.19, 4961.32, 4643.18, 4960.05,,,,,,,13928.80,14883.77,     19958,28812.58,  14112.79,  14911.47,  29024.25
2023-02-25,23:28:25.762,   53.08,    8.64,   53.70,    8.67,   52.55,    8.31,,,,,,,  159.33,   25.62,     18730,  184.95, 4239.77, 4498.21, 4246.33, 4502.97, 4246.07, 4499.81,,,,,,,12732.17,13500.99,     19830,26233.16,  12891.50,  13526.61,  26418.11
2023-02-25,23:28:25.862,  129.76,   55.29,  130.61,   55.21,  129.53,   55.24,,,,,,,  389.90,  165.74,     18880,  555.64, 4242.05, 4381.09, 4248.06, 4383.87, 4242.85, 4379.36,,,,,,,12732.96,13144.31,     19740,25877.27,  13122.86,  13310.05,  26432.91
2023-02-25,23:28:25.962,   57.61,   11.05,   58.13,   11.03,   57.06,   10.59,,,,,,,  172.80,   32.66,     18730,  205.46, 3842.73, 4162.81, 3840.95, 4161.97, 3842.64, 4163.45,,,,,,,11526.33,12488.23,     19350,24014.55,  11699.12,  12520.89,  24220.02
2023-02-25,23:28:26.063,   73.89,    9.92,   74.73,    9.90,   74.18,    9.71,,,,,,,  222.79,   29.52,     18920,  252.32, 3659.59, 3525.14, 3657.56, 3525.14, 3660.25, 3528.98,,,,,,,10977.40,10579.26,     19510,21556.66,  11200.19,  10608.79,  21808.98
2023-02-25,23:28:26.163,   62.11,    9.15,   62.83,    9.38,   61.91,    9.16,,,,,,,  186.85,   27.69,     18830,  214.54, 3426.42, 3903.98, 3422.64, 3898.87, 3427.02, 3903.46,,,,,,,10276.08,11706.32,     19340,21982.40,  10462.92,  11734.01,  22196.93
2023-02-25,23:28:26.263,   69.23,   10.74,   70.19,   10.96,   69.02,   10.36,,,,,,,  208.43,   32.06,     18730,  240.50, 3219.50, 3648.09, 3217.93, 3644.24, 3220.40, 3647.98,,,,,,, 9657.82,10940.31,     19710,20598.14,   9866.26,  10972.38,  20838.63
2023-02-25,23:28:26.364,   54.19,    8.60,   55.08,    8.72,   54.13,    8.29,,,,,,,  163.40,   25.61,     18910,  189.01, 3735.10, 4180.58, 3729.87, 4173.93, 3734.95, 4181.54,,,,,,,11199.92,12536.05,     19710,23735.97,  11363.33,  12561.66,  23924.98
2023-02-25,23:28:26.463,   68.96,    9.55,   69.78,    9.74,   68.41,    9.12,,,,,,,  207.15,   28.41,     18720,  235.56, 3225.91, 3633.47, 3224.12, 3630.11, 3223.99, 3630.58,,,,,,, 9674.02,10894.16,     19390,20568.18,   9881.17,  10922.56,  20803.73
2023-02-25,23:28:26.564,   77.53,    9.85,   78.49,   10.04,   77.30,    9.60,,,,,,,  233.31,   29.50,     18910,  262.81, 3576.37, 4136.22, 3581.10, 4138.71, 3578.27, 4136.03,,,,,,,10735.73,12410.96,     19670,23146.69,  10969.04,  12440.46,  23409.50
2023-02-25,23:28:26.664,   42.03,    5.46,   42.22,    5.30,   41.83,    5.05,,,,,,,  126.09,   15.82,     18730,  141.91, 1108.44, 1304.05, 1107.97, 1304.26, 1108.48, 1305.71,,,,,,, 3324.88, 3914.02,     42770, 7238.90,   3450.97,   3929.84,   7380.81
2023-02-25,23:28:26.765,   33.84,    7.26,   33.81,    7.13,   33.92,    6.95,,,,,,,  101.56,   21.33,     18920,  122.89,  794.84,  967.64,  795.89,  968.65,  796.99,  970.32,,,,,,, 2387.71, 2906.61,     43480, 5294.32,   2489.27,   2927.95,   5417.22
2023-02-25,23:28:26.865,   57.05,   10.65,   57.75,   10.58,   56.90,   10.18,,,,,,,  171.70,   31.41,     18760,  203.11, 5153.70, 4408.02, 5155.04, 4408.80, 5153.29, 4408.05,,,,,,,15462.04,13224.87,     19860,28686.91,  15633.74,  13256.28,  28890.02
2023-02-25,23:28:26.965,   41.50,    9.64,   41.38,    9.55,   41.14,    9.28,,,,,,,  124.02,   28.47,     18860,  152.49, 2511.40, 2715.53, 2510.70, 2713.78, 2511.42, 2716.31,,,,,,, 7533.52, 8145.61,     19340,15679.12,   7657.53,   8174.08,  15831.62
2023-02-25,23:28:27.065,   57.13,    8.21,   58.43,    8.59,   56.82,    7.95,,,,,,,  172.38,   24.75,     18740,  197.13, 3928.92, 4091.47, 3921.50, 4081.80, 3939.31, 4100.40,,,,,,,11789.72,12273.67,     19550,24063.39,  11962.10,  12298.42,  24260.52
2023-02-25,23:28:27.165,  119.26,   17.33,  119.76,   17.27,  119.04,   17.16,,,,,,,  358.06,   51.76,     18910,  409.82, 4422.10, 3601.24, 4421.42, 3597.73, 4424.86, 3602.84,,,,,,,13268.38,10801.81,     19590,24070.19,  13626.44,  10853.56,  24480.01
2023-02-25,23:28:27.266,   56.09,    9.66,   56.74,    9.41,   56.02,    9.17,,,,,,,  168.84,   28.24,     18760,  197.09, 4828.02, 4570.07, 4825.86, 4570.16, 4831.53, 4576.01,,,,,,,14485.41,13716.24,     19830,28201.65,  14654.25,  13744.48,  28398.74
2023-02-25,23:28:27.366,   48.84,    8.01,   49.39,    7.90,   48.72,    7.64,,,,,,,  146.95,   23.55,     18860,  170.50, 4344.15, 5310.64, 4339.87, 5303.90, 4346.29, 5311.57,,,,,,,13030.30,15926.10,     20010,28956.41,  13177.26,  15949.65,  29126.91
2023-02-25,23:28:27.466,  119.79,   38.85,  119.73,   38.85,  119.35,   38.42,,,,,,,  358.87,  116.12,     18770,  474.99, 2933.99, 3035.00, 2929.48, 3031.36, 2938.63, 3036.16,,,,,,, 8802.10, 9102.52,     18980,17904.62,   9160.97,   9218.64,  18379.61
2023-02-25,23:28:27.567,   53.37,   11.86,   53.92,   11.69,   53.26,   11.34,,,,,,,  160.55,   34.89,     18940,  195.44, 5186.21, 4659.32, 5185.91, 4656.38, 5190.59, 4662.65,,,,,,,15562.70,13978.36,     19740,29541.06,  15723.25,  14013.25,  29736.50
2023-02-25,23:28:27.666,   57.65,    9.76,   57.91,    9.80,   57.22,    9.28,,,,,,,  172.78,   28.85,     18680,  201.62, 4148.83, 4618.66, 4142.22, 4613.70, 4153.46, 4623.83,,,,,,,12444.50,13856.20,     19840,26300.70,  12617.28,  13885.04,  26502.32
2023-02-25,23:28:27.767,   64.69,   11.44,   65.52,   11.46,   64.57,   10.96,,,,,,,  194.78,   33.86,     18910,  228.65, 4005.26, 4150.79, 4000.93, 4145.67, 4010.41, 4155.31,,,,,,,12016.61,12451.77,     19270,24468.37,  12211.39,  12485.63,  24697.02
2023-02-25,23:28:27.867,   34.56,    8.42,   35.00,    8.29,   33.84,    7.79,,,,,,,  103.40,   24.50,     18740,  127.90, 5177.10, 5025.10, 5175.90, 5020.83, 5179.75, 5027.47,,,,,,,15532.75,15073.39,     20280,30606.14,  15636.15,  15097.89,  30734.04
2023-02-25,23:28:27.967,   73.87,   18.31,   74.50,   18.02,   73.75,   17.94,,,,,,,  222.12,   54.28,     18920,  276.40, 4204.80, 4195.82, 4209.07, 4196.76, 4201.73, 4192.56,,,,,,,12615.60,12585.14,     19650,25200.73,  12837.72,  12639.41,  25477.14
2023-02-25,23:28:28.067,   56.36,    8.90,   56.81,    8.86,   55.57,    8.51,,,,,,,  168.74,   26.26,     18730,  195.00, 4742.84, 3799.17, 4745.88, 3799.59, 4741.52, 3796.09,,,,,,,14230.24,11394.85,     18900,25625.09,  14398.98,  11421.11,  25820.09
2023-02-25,23:28:28.168,   41.95,    8.33,   42.30,    8.19,   41.51,    8.03,,,,,,,  125.75,   24.56,     18930,  150.31, 4408.92, 5171.55, 4411.38, 5175.83, 4408.28, 5169.85,,,,,,,13228.58,15517.23,     19920,28745.81,  13354.33,  15541.79,  28896.12
