,,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,System,System,System
Date,Time,Ch0Read,Ch0Write,Ch1Read,Ch1Write,Ch2Read,Ch2Write,Ch3Read,Ch3Write,Ch4Read,Ch4Write,Ch5Read,Ch5Write,Mem Read (MB/s),Mem Write (MB/s),P. Write (T/s),Memory (MB/s),Ch0Read,Ch0Write,Ch1Read,Ch1Write,Ch2Read,Ch2Write,Ch3Read,Ch3Write,Ch4Read,Ch4Write,Ch5Read,Ch5Write,Mem Read (MB/s),Mem Write (MB/s),P. Write (T/s),Memory (MB/s),Read,Write,Memory
2023-03-03,18:33:26.220,   47.32,   22.70,   47.40,   22.86,   47.40,   22.27,,,,,,,  142.12,   67.83,     18740,  209.94,    8.41,    6.18,    8.30,    6.03,    8.34,    5.97,,,,,,,   25.05,   18.18,     18740,   43.23,    167.17,     86.01,    253.17
2023-03-03,18:33:26.321,   18.26,   17.85,   18.35,   17.62,   18.11,   17.08,,,,,,,   54.72,   52.55,     18930,  107.26,   15.10,    6.80,   14.92,    6.62,   15.07,    6.61,,,,,,,   45.09,   20.03,     18930,   65.13,     99.81,     72.58,    172.39
2023-03-03,18:33:26.421,   15.44,   12.62,   15.37,   12.70,   15.44,   12.15,,,,,,,   46.24,   37.47,     18730,   83.71,    3.69,    2.99,    3.75,    3.08,    3.62,    3.00,,,,,,,   11.05,    9.07,     18730,   20.12,     57.30,     46.54,    103.83
2023-03-03,18:33:26.521,   22.72,   15.20,   22.78,   15.19,   22.58,   14.48,,,,,,,   68.09,   44.87,     18930,  112.95,    4.76,    2.92,    4.68,    2.97,    4.65,    2.91,,,,,,,   14.10,    8.80,     18920,   22.90,     82.19,     53.67,    135.86
2023-03-03,18:33:26.621,   23.15,   22.29,   23.13,   22.37,   22.96,   21.88,,,,,,,   69.24,   66.54,     18750,  135.78,    3.79,    2.57,    3.86,    2.61,    3.85,    2.62,,,,,,,   11.50,    7.80,     18740,   19.30,     80.74,     74.33,    155.07
2023-03-03,18:33:26.722,   18.30,   17.82,   18.17,   17.93,   18.18,   17.40,,,,,,,   54.65,   53.15,     18920,  107.80,    3.11,    2.10,    3.21,    2.10,    3.04,    2.01,,,,,,,    9.36,    6.21,     18920,   15.57,     64.01,     59.36,    123.37
2023-03-03,18:33:26.822,  252.15,   75.08,  251.28,   75.82,  252.06,   74.90,,,,,,,  755.49,  225.80,     18740,  981.29,   15.61,    8.12,   15.51,    8.11,   15.29,    8.02,,,,,,,   46.41,   24.26,     18740,   70.67,    801.90,    250.06,   1051.96
2023-03-03,18:33:26.921,   22.26,   12.45,   22.13,   12.47,   21.88,   11.89,,,,,,,   66.27,   36.81,     18939,  103.08,    5.06,    2.66,    5.08,    2.75,    5.07,    2.60,,,,,,,   15.21,    8.01,     18939,   23.22,     81.48,     44.82,    126.30
2023-03-03,18:33:27.021,   12.69,   48.31,   12.68,   48.16,   12.68,   47.83,,,,,,,   38.06,  144.31,     18730,  182.37,    7.28,    3.32,    7.05,    3.30,    7.14,    3.25,,,,,,,   21.47,    9.88,     18740,   31.35,     59.53,    154.18,    213.72
2023-03-03,18:33:27.121,    6.99,   54.92,    6.92,   55.05,    6.74,   54.46,,,,,,,   20.66,  164.43,     18740,  185.09,    2.50,    1.82,    2.46,    1.82,    2.40,    1.77,,,,,,,    7.36,    5.40,     18730,   12.76,     28.02,    169.83,    197.85
2023-03-03,18:33:27.222,   12.20,   70.75,   12.23,   71.01,   12.03,   70.30,,,,,,,   36.46,  212.06,     18930,  248.52,    9.17,    5.55,    9.22,    5.51,    9.22,    5.42,,,,,,,   27.62,   16.48,     18930,   44.10,     64.08,    228.54,    292.62
2023-03-03,18:33:27.322,   32.10,   78.90,   32.12,   78.75,   31.82,   78.17,,,,,,,   96.04,  235.82,     18730,  331.86,   26.06,   25.51,   25.94,   25.48,   25.92,   25.58,,,,,,,   77.93,   76.57,     18740,  154.50,    173.97,    312.40,    486.36
2023-03-03,18:33:27.423,   28.03,   81.57,   28.06,   81.79,   27.89,   81.04,,,,,,,   83.97,  244.39,     18950,  328.37,   14.57,    8.79,   14.74,    8.87,   14.57,    8.56,,,,,,,   43.88,   26.22,     18930,   70.10,    127.85,    270.62,    398.47
2023-03-03,18:33:27.522,   24.03,   30.10,   23.94,   30.10,   23.82,   29.83,,,,,,,   71.80,   90.03,     18730,  161.83,   20.52,    9.59,   20.46,    9.57,   20.59,    9.55,,,,,,,   61.57,   28.72,     18750,   90.28,    133.36,    118.75,    252.11
2023-03-03,18:33:27.622,   21.38,   33.88,   21.48,   33.98,   21.15,   33.21,,,,,,,   64.01,  101.07,     18929,  165.08,    5.65,    4.91,    5.66,    4.92,    5.51,    4.82,,,,,,,   16.81,   14.65,     18949,   31.46,     80.83,    115.72,    196.54
2023-03-03,18:33:27.722,   16.47,   43.95,   16.72,   43.77,   16.20,   43.29,,,,,,,   49.40,  131.01,     18780,  180.41,    3.68,    4.04,    3.65,    4.03,    3.61,    3.93,,,,,,,   10.94,   11.99,     18750,   22.94,     60.34,    143.01,    203.35
2023-03-03,18:33:27.822,   20.03,   55.68,   20.11,   55.45,   19.83,   55.12,,,,,,,   59.96,  166.25,     18750,  226.21,   12.29,    7.44,   12.25,    7.42,   12.30,    7.44,,,,,,,   36.84,   22.30,     18750,   59.14,     96.80,    188.55,    285.35
2023-03-03,18:33:27.922,   30.35,   61.52,   30.27,   61.62,   30.11,   61.40,,,,,,,   90.72,  184.54,     18939,  275.27,    9.49,    6.90,    9.70,    6.83,    9.57,    6.88,,,,,,,   28.76,   20.62,     18949,   49.38,    119.48,    205.16,    324.65
2023-03-03,18:33:28.022,   25.92,   57.91,   25.81,   58.03,   25.72,   57.57,,,,,,,   77.45,  173.52,     18750,  250.97,   17.57,   14.87,   17.81,   15.15,   17.64,   15.09,,,,,,,   53.02,   45.11,     18750,   98.13,    130.47,    218.63,    349.10
2023-03-03,18:33:28.122,   40.21,   68.69,   40.45,   68.50,   39.98,   67.81,,,,,,,  120.64,  205.00,     18740,  325.65,    2.99,    4.80,    2.99,    4.81,    2.92,    4.83,,,,,,,    8.91,   14.44,     18740,   23.34,    129.55,    219.44,    348.99
2023-03-03,18:33:28.222,   23.81,   56.92,   24.01,   57.08,   23.38,   56.88,,,,,,,   71.19,  170.88,     18930,  242.07,   11.11,    5.39,   11.18,    5.27,   11.04,    5.09,,,,,,,   33.33,   15.76,     18930,   49.08,    104.52,    186.63,    291.16
2023-03-03,18:33:28.322,   23.05,   61.16,   23.14,   61.22,   22.89,   60.55,,,,,,,   69.08,  182.94,     18750,  252.02,   11.28,    8.12,   11.29,    8.11,   11.14,    8.13,,,,,,,   33.72,   24.37,     18750,   58.08,    102.79,    207.31,    310.10
2023-03-03,18:33:28.422,   13.36,   45.91,   13.34,   46.09,   13.04,   45.57,,,,,,,   39.74,  137.57,     18770,  177.31,    5.67,    4.78,    5.71,    4.79,    5.67,    4.72,,,,,,,   17.06,   14.29,     18770,   31.34,     56.80,    151.86,    208.66
2023-03-03,18:33:28.523,   30.87,   68.66,   30.88,   68.20,   30.20,   67.95,,,,,,,   91.95,  204.81,     18940,  296.75,   10.73,    7.47,   10.82,    7.63,   10.61,    7.49,,,,,,,   32.17,   22.59,     18940,   54.76,    124.12,    227.40,    351.52
2023-03-03,18:33:28.623,   13.76,   48.21,   13.65,   48.18,   13.14,   47.96,,,,,,,   40.55,  144.34,     18750,  184.90,    2.26,    2.41,    2.33,    2.44,    2.24,    2.49,,,,,,,    6.83,    7.34,     18750,   14.17,     47.38,    151.68,    199.06
2023-03-03,18:33:28.723,   11.67,   45.15,   11.63,   45.22,   11.45,   44.88,,,,,,,   34.75,  135.25,     18929,  170.00,    3.31,    2.70,    3.43,    2.67,    3.30,    2.67,,,,,,,   10.03,    8.04,     18929,   18.07,     44.79,    143.29,    188.08
2023-03-03,18:33:28.823,   24.55,   66.37,   24.44,   66.59,   24.08,   65.78,,,,,,,   73.07,  198.74,     18740,  271.81,   17.32,    8.88,   17.46,    8.73,   17.25,    8.82,,,,,,,   52.03,   26.43,     18750,   78.46,    125.10,    225.17,    350.27
2023-03-03,18:33:28.922,   18.08,   50.15,   18.32,   50.40,   18.31,   49.90,,,,,,,   54.71,  150.45,     18770,  205.16,    7.84,    6.11,    8.24,    6.21,    8.05,    6.11,,,,,,,   24.14,   18.43,     18750,   42.56,     78.85,    168.88,    247.72
2023-03-03,18:33:29.023,   25.21,   57.75,   25.40,   57.60,   24.95,   56.90,,,,,,,   75.56,  172.24,     18930,  247.81,    5.00,    4.36,    5.04,    4.31,    4.97,    4.35,,,,,,,   15.02,   13.01,     18930,   28.03,     90.58,    185.26,    275.84
