,,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,System,System,System
2023-02-07,18:18:07.834,   20.41,    6.19,   17.14,    2.89,   20.89,    6.55,   17.01,    2.83,   75.45,   18.46,    104405,   93.91, 2256.21,  211.77, 2256.51,  209.95, 2264.35,  214.60, 2253.34,  209.19, 9030.40,  845.51,    109782, 9875.91,   9105.85,    863.97,   9969.82
2023-02-07,18:18:07.934,   11.48,    5.12,    8.11,    1.78,   11.83,    5.41,    7.82,    1.72,   39.24,   14.03,    105410,   53.27, 2067.61,  169.92, 2075.65,  170.12, 2078.04,  173.97, 2082.32,  171.80, 8303.63,  685.81,    110280, 8989.44,   8342.86,    699.84,   9042.71
2023-02-07,18:18:08.034,   15.74,    5.92,   12.27,    2.59,   16.15,    6.24,   11.98,    2.49,   56.15,   17.24,    104370,   73.39, 2023.05,  152.52, 2022.07,  149.93, 2026.94,  155.18, 2027.25,  151.82, 8099.31,  609.45,    108440, 8708.76,   8155.45,    626.69,   8782.14
2023-02-07,18:18:08.134,   16.46,    5.49,   13.05,    2.13,   16.62,    5.77,   12.60,    2.03,   58.73,   15.43,    105400,   74.15, 1865.76,  125.45, 1869.20,  124.43, 1871.02,  127.48, 1866.68,  123.89, 7472.66,  501.25,    109150, 7973.92,   7531.39,    516.68,   8048.07
2023-02-07,18:18:08.234,   19.46,    5.94,   16.16,    2.63,   19.69,    6.23,   15.64,    2.54,   70.94,   17.35,    104370,   88.29, 1792.59,  126.07, 1790.52,  123.33, 1787.46,  123.78, 1792.75,  123.97, 7163.32,  497.15,    108640, 7660.47,   7234.26,    514.50,   7748.76
2023-02-07,18:18:08.334,   15.04,    5.31,   11.60,    1.91,   15.26,    5.56,   11.38,    1.81,   53.28,   14.60,    105440,   67.88, 1912.36,  136.93, 1913.98,  135.40, 1908.81,  135.78, 1905.24,  132.44, 7640.40,  540.55,    109860, 8180.95,   7693.68,    555.15,   8248.83
2023-02-07,18:18:08.434,   38.47,   16.48,   35.36,   13.13,   38.90,   16.81,   34.47,   13.12,  147.20,   59.54,    104400,  206.74, 1717.50,  108.06, 1712.08,  103.31, 1706.87,  104.17, 1703.84,  100.61, 6840.30,  416.15,    107700, 7256.45,   6987.49,    475.69,   7463.18
2023-02-07,18:18:08.535,   18.01,    6.66,   14.90,    3.41,   18.29,    6.86,   14.38,    3.23,   65.58,   20.17,    105460,   85.75, 1661.03,   82.17, 1660.54,   79.77, 1664.86,   83.96, 1661.95,   80.21, 6648.38,  326.11,    109210, 6974.49,   6713.96,    346.27,   7060.24
2023-02-07,18:18:08.634,   15.67,    5.66,   12.54,    2.31,   16.09,    5.91,   12.16,    2.22,   56.47,   16.10,    104390,   72.57, 1704.63,   86.00, 1697.07,   80.99, 1702.79,   85.46, 1700.08,   81.66, 6804.58,  334.10,    108210, 7138.68,   6861.05,    350.20,   7211.25
2023-02-07,18:18:08.741,   36.74,    7.76,   33.49,    4.38,   37.06,    8.11,   33.15,    4.30,  140.43,   24.54,    105388,  164.98, 2049.54,  166.29, 2044.50,  160.79, 2043.55,  162.91, 2040.43,  159.36, 8178.02,  649.36,    114669, 8827.38,   8318.45,    673.90,   8992.36
2023-02-07,18:18:08.837,   13.77,    5.61,   10.30,    2.23,   14.07,    5.89,   10.09,    2.19,   48.22,   15.92,    104220,   64.14, 2530.96,  342.25, 2530.99,  337.12, 2525.15,  337.79, 2524.73,  334.51,10111.82, 1351.67,    106690,11463.50,  10160.05,   1367.59,  11527.64
2023-02-07,18:18:08.937,   15.34,    5.86,   12.13,    2.53,   15.87,    6.19,   11.76,    2.42,   55.11,   17.00,    105430,   72.10, 2348.50,  240.50, 2347.03,  235.50, 2335.32,  233.74, 2329.06,  228.98, 9359.92,  938.71,    111930,10298.64,   9415.03,    955.71,  10370.74
2023-02-07,18:18:09.037,   16.92,    6.33,   14.07,    3.04,   17.28,    6.64,   13.33,    2.92,   61.59,   18.92,    104380,   80.51, 2020.65,  184.79, 2004.40,  176.83, 2008.03,  180.73, 2002.79,  175.31, 8035.87,  717.66,    108980, 8753.53,   8097.46,    736.58,   8834.04
2023-02-07,18:18:09.138,   41.86,   12.12,   38.53,    8.66,   42.17,   12.34,   38.26,    8.54,  160.82,   41.66,    105520,  202.48, 2056.60,  179.85, 2052.88,  174.95, 2052.74,  177.69, 2066.70,  179.74, 8228.92,  712.23,    109780, 8941.15,   8389.75,    753.88,   9143.63
2023-02-07,18:18:09.237,   14.13,    5.48,   10.82,    2.19,   14.52,    5.80,   10.44,    2.07,   49.90,   15.55,    104410,   65.45, 2154.13,  175.90, 2144.30,  170.00, 2154.20,  177.34, 2147.01,  171.84, 8599.65,  695.08,    109240, 9294.73,   8649.55,    710.63,   9360.18
2023-02-07,18:18:09.338,   10.22,    4.67,    6.82,    1.29,   10.73,    5.05,    6.58,    1.17,   34.36,   12.18,    105440,   46.54, 2177.17,  190.69, 2177.08,  188.03, 2189.47,  196.18, 2181.22,  188.79, 8724.94,  763.70,    110290, 9488.64,   8759.30,    775.88,   9535.18
2023-02-07,18:18:09.437,   14.92,    5.05,   11.61,    1.72,   15.39,    5.40,   11.34,    1.64,   53.27,   13.82,    104410,   67.09, 2095.87,  181.44, 2090.45,  176.39, 2106.44,  184.18, 2108.43,  182.40, 8401.19,  724.40,    109570, 9125.59,   8454.46,    738.22,   9192.68
2023-02-07,18:18:09.537,   15.05,    7.58,   11.89,    4.26,   15.67,    7.94,   11.43,    4.15,   54.04,   23.94,    104380,   77.98, 2187.32,  187.30, 2189.30,  185.40, 2193.63,  189.33, 2189.42,  184.71, 8759.67,  746.74,    109190, 9506.41,   8813.71,    770.68,   9584.39
2023-02-07,18:18:09.637,   16.03,    5.53,   12.86,    2.11,   16.40,    5.81,   12.41,    2.03,   57.69,   15.48,    105450,   73.17, 2205.30,  195.18, 2203.47,  190.60, 2201.19,  192.61, 2200.57,  190.92, 8810.53,  769.31,    110390, 9579.84,   8868.22,    784.78,   9653.01
2023-02-07,18:18:09.745,   19.02,    5.30,   15.93,    2.01,   19.67,    5.65,   15.68,    1.86,   70.29,   14.82,    105040,   85.11, 2214.33,  197.89, 2199.24,  191.03, 2229.95,  203.43, 2225.00,  198.80, 8868.53,  791.14,    114620, 9659.67,   8938.82,    805.96,   9744.78
2023-02-07,18:18:09.849,   23.31,    6.71,   19.96,    3.34,   23.81,    7.05,   19.58,    3.18,   86.65,   20.28,    104846,  106.94, 2342.74,  239.08, 2348.41,  238.86, 2345.15,  238.52, 2337.23,  233.74, 9373.52,  950.19,    110115,10323.72,   9460.18,    970.48,  10430.66
2023-02-07,18:18:09.949,   13.05,    5.24,    9.65,    1.85,   13.38,    5.57,    9.39,    1.76,   45.47,   14.42,    104902,   59.90, 2612.87,  306.36, 2615.73,  304.51, 2608.90,  305.83, 2613.30,  304.54,10450.81, 1221.23,    111854,11672.04,  10496.28,   1235.66,  11731.94
2023-02-07,18:18:10.057,   16.32,    6.14,   12.97,    2.80,   16.84,    6.54,   12.60,    2.68,   58.74,   18.17,    104884,   76.91, 2694.30,  323.48, 2698.72,  321.91, 2712.15,  330.65, 2707.46,  325.68,10812.63, 1301.71,    112778,12114.35,  10871.37,   1319.88,  12191.25
2023-02-07,18:18:10.157,   20.51,    5.59,   17.29,    2.29,   20.86,    5.91,   16.79,    2.14,   75.47,   15.92,    104451,   91.39, 2775.10,  369.01, 2771.85,  363.05, 2774.84,  368.69, 2790.75,  371.48,11112.54, 1472.23,    108989,12584.77,  11188.00,   1488.16,  12676.16
2023-02-07,18:18:10.261,   16.02,    5.82,   12.82,    2.57,   16.55,    6.28,   12.47,    2.41,   57.86,   17.08,    105088,   74.93, 2826.66,  372.00, 2819.41,  365.39, 2837.34,  376.48, 2839.97,  373.22,11323.37, 1487.08,    115870,12810.46,  11381.23,   1504.16,  12885.39
2023-02-07,18:18:10.355,   13.36,    4.89,   10.09,    1.50,   13.92,    5.30,    9.78,    1.42,   47.15,   13.10,    105220,   60.25, 2187.65,  221.41, 2189.38,  220.58, 2198.58,  228.07, 2208.25,  226.59, 8783.86,  896.66,    107150, 9680.52,   8831.01,    909.76,   9740.77
2023-02-07,18:18:10.454,   15.82,    6.16,   12.60,    2.83,   16.24,    6.47,   12.24,    2.73,   56.89,   18.18,    104380,   75.07, 2498.18,  310.67, 2495.23,  308.26, 2494.24,  309.48, 2486.78,  305.26, 9974.43, 1233.66,    110790,11208.09,  10031.31,   1251.85,  11283.16
2023-02-07,18:18:10.555,   19.93,    7.00,   16.66,    3.65,   20.51,    7.29,   16.24,    3.49,   73.35,   21.43,    104425,   94.78, 2308.22,  241.62, 2309.00,  238.95, 2311.79,  241.30, 2305.68,  236.79, 9234.69,  958.66,    110107,10193.35,   9308.04,    980.09,  10288.13
2023-02-07,18:18:10.655,   11.26,    5.02,    7.91,    1.71,   11.74,    5.41,    7.71,    1.59,   38.62,   13.73,    105460,   52.35, 2096.29,  177.68, 2099.49,  176.32, 2098.16,  177.96, 2092.75,  173.05, 8386.69,  705.01,    109920, 9091.70,   8425.31,    718.74,   9144.04
2023-02-07,18:18:10.755,   21.39,    6.95,   17.86,    3.59,   22.00,    7.33,   17.63,    3.50,   78.88,   21.37,    104380,  100.24, 2205.33,  200.95, 2196.79,  195.59, 2196.84,  197.08, 2195.10,  193.62, 8794.06,  787.25,    109560, 9581.30,   8872.94,    808.61,   9681.55
2023-02-07,18:18:10.865,   44.13,    8.82,   41.07,    5.54,   44.70,    9.13,   40.73,    5.31,  170.63,   28.80,    105548,  199.43, 2329.55,  215.59, 2327.17,  211.62, 2350.44,  222.83, 2345.77,  219.49, 9352.93,  869.54,    115460,10222.46,   9523.55,    898.34,  10421.89
2023-02-07,18:18:10.969,   14.34,    5.31,   10.85,    1.90,   14.80,    5.69,   10.70,    1.80,   50.69,   14.69,    104846,   65.39, 1924.42,  138.11, 1930.37,  137.75, 1935.54,  142.06, 1935.46,  139.59, 7725.79,  557.51,    108393, 8283.30,   7776.48,    572.21,   8348.69
2023-02-07,18:18:11.069,   12.48,    5.69,    9.14,    2.35,   12.83,    6.05,    8.78,    2.27,   43.22,   16.36,    104860,   59.59, 2164.21,  206.55, 2162.20,  202.65, 2162.68,  206.37, 2158.47,  200.82, 8647.55,  816.40,    110210, 9463.95,   8690.78,    832.76,   9523.54
2023-02-07,18:18:11.169,   52.32,   13.01,   48.97,    9.91,   52.57,   13.12,   48.46,    9.47,  202.31,   45.51,    104880,  247.82, 2319.42,  254.06, 2309.83,  246.92, 2328.18,  257.33, 2334.15,  258.63, 9291.57, 1016.93,    110900,10308.51,   9493.89,   1062.44,  10556.33
2023-02-07,18:18:11.273,   35.69,   16.54,   32.32,   13.28,   36.12,   16.84,   32.27,   13.24,  136.41,   59.91,    104893,  196.32, 2446.70,  295.73, 2435.60,  288.74, 2441.68,  292.75, 2443.36,  291.19, 9767.34, 1168.41,    111817,10935.75,   9903.75,   1228.32,  11132.07
2023-02-07,18:18:11.373,   13.75,    5.29,   10.28,    1.90,   14.13,    5.53,   10.16,    1.80,   48.31,   14.52,    104870,   62.83, 2118.49,  191.79, 2102.64,  184.22, 2123.15,  193.96, 2102.60,  184.56, 8446.89,  754.54,    109510, 9201.42,   8495.20,    769.06,   9264.25
2023-02-07,18:18:11.473,   22.14,    8.37,   18.76,    4.95,   22.76,    8.70,   18.30,    4.92,   81.96,   26.93,    104870,  108.89, 2294.68,  249.40, 2292.22,  245.09, 2304.31,  251.32, 2295.97,  247.17, 9187.18,  992.98,    109090,10180.16,   9269.14,   1019.90,  10289.05
2023-02-07,18:18:11.566,   11.58,    5.04,    8.30,    1.69,   12.05,    5.37,    7.89,    1.57,   39.82,   13.67,    104920,   53.49, 2043.55,  181.76, 2041.97,  179.36, 2032.62,  177.59, 2027.72,  173.68, 8145.86,  712.39,    105560, 8858.25,   8185.68,    726.06,   8911.74
2023-02-07,18:18:11.665,   12.81,    4.89,    9.52,    1.53,   13.28,    5.23,    9.28,    1.47,   44.88,   13.12,    104390,   58.00, 2130.28,  187.50, 2130.06,  184.41, 2124.14,  185.11, 2123.78,  182.45, 8508.25,  739.48,    108660, 9247.73,   8553.13,    752.60,   9305.73
2023-02-07,18:18:11.766,    8.71,    4.51,    5.35,    1.14,    9.18,    4.80,    5.09,    1.03,   28.33,   11.49,    105440,   39.82, 2024.19,  171.37, 2015.55,  165.85, 2019.40,  169.65, 2008.48,  162.28, 8067.63,  669.15,    109930, 8736.77,   8095.96,    680.64,   8776.60
2023-02-07,18:18:11.873,   31.35,    6.82,   27.78,    3.39,   31.88,    7.16,   27.84,    3.41,  118.86,   20.78,    104680,  139.64, 2209.40,  199.46, 2215.53,  199.10, 2215.39,  201.82, 2204.33,  194.01, 8844.64,  794.38,    114100, 9639.02,   8963.50,    815.16,   9778.66
2023-02-07,18:18:11.973,   19.28,   10.65,   15.81,    7.25,   19.72,   10.91,   15.78,    7.23,   70.60,   36.03,    104874,  106.62, 2288.76,  231.28, 2287.85,  227.45, 2287.75,  230.38, 2290.24,  228.80, 9154.60,  917.91,    110316,10072.51,   9225.20,    953.94,  10179.13
2023-02-07,18:18:12.069,   21.79,    6.74,   18.61,    3.41,   22.19,    7.00,   18.15,    3.27,   80.73,   20.41,    104210,  101.14, 2314.58,  266.46, 2289.56,  253.70, 2299.34,  260.27, 2290.99,  255.13, 9194.47, 1035.56,    106440,10230.03,   9275.20,   1055.97,  10331.17
2023-02-07,18:18:12.169,   79.75,   14.24,   76.73,   11.00,   80.33,   14.51,   76.08,   10.71,  312.90,   50.46,    105550,  363.36, 2098.71,  134.52, 2090.14,  129.61, 2090.02,  132.89, 2086.44,  129.07, 8365.31,  526.08,    109560, 8891.40,   8678.21,    576.55,   9254.76
2023-02-07,18:18:12.277,   18.75,    6.90,   15.56,    3.53,   19.14,    7.13,   15.40,    3.48,   68.85,   21.03,    104920,   89.88, 1930.76,  130.91, 1922.06,  124.95, 1928.43,  130.14, 1922.50,  125.19, 7703.75,  511.19,    112940, 8214.94,   7772.60,    532.23,   8304.83
2023-02-07,18:18:12.370,   27.04,   15.16,   23.70,   11.92,   27.17,   15.50,   23.11,   11.84,  101.02,   54.42,    104128,  155.44, 1655.99,   90.45, 1659.65,   89.52, 1667.15,   94.82, 1652.39,   87.79, 6635.18,  362.58,    103445, 6997.77,   6736.20,    417.00,   7153.21
2023-02-07,18:18:12.470,   24.06,    9.09,   20.81,    5.77,   24.73,    9.44,   20.56,    5.75,   90.16,   30.04,    105440,  120.20, 1973.86,  145.04, 1966.20,  139.74, 1979.35,  147.91, 1979.38,  145.09, 7898.79,  577.77,    110140, 8476.56,   7988.95,    607.82,   8596.76
2023-02-07,18:18:12.570,   33.27,    9.64,   29.83,    6.37,   33.64,    9.96,   29.41,    6.24,  126.15,   32.22,    104390,  158.36, 1881.23,  109.40, 1877.42,  105.17, 1893.38,  113.30, 1884.17,  108.20, 7536.20,  436.08,    108920, 7972.28,   7662.35,    468.30,   8130.65
2023-02-07,18:18:12.670,   15.45,    6.40,   12.12,    2.92,   15.86,    6.65,   11.72,    2.89,   55.14,   18.87,    105490,   74.01, 1902.10,  138.43, 1904.51,  137.60, 1910.39,  142.46, 1901.90,  136.59, 7618.89,  555.09,    109450, 8173.98,   7674.04,    573.96,   8247.99
2023-02-07,18:18:12.770,   21.70,    6.08,   18.30,    2.77,   22.00,    6.33,   17.88,    2.65,   79.88,   17.82,    104410,   97.71, 1922.00,  154.05, 1916.61,  149.98, 1935.66,  159.25, 1925.47,  153.24, 7699.75,  616.53,    108980, 8316.27,   7779.63,    634.35,   8413.98
2023-02-07,18:18:12.877,   33.54,    7.95,   30.49,    4.60,   33.72,    8.23,   30.08,    4.43,  127.84,   25.20,    105358,  153.04, 2283.85,  229.37, 2287.77,  227.26, 2285.69,  229.33, 2284.90,  227.92, 9142.22,  913.88,    112135,10056.10,   9270.06,    939.08,  10209.14
2023-02-07,18:18:12.974,   16.61,    8.01,   13.21,    4.64,   16.96,    8.23,   12.89,    4.57,   59.66,   25.45,    104950,   85.11, 2341.67,  269.52, 2342.34,  267.07, 2347.85,  272.23, 2338.30,  267.03, 9370.16, 1075.86,    110120,10446.02,   9429.83,   1101.30,  10531.13
2023-02-07,18:18:13.073,   15.39,    6.44,   12.02,    3.03,   15.75,    6.72,   11.69,    3.02,   54.85,   19.21,    104380,   74.07, 2559.70,  334.43, 2567.50,  335.24, 2557.01,  330.86, 2555.79,  328.63,10240.00, 1329.17,    112030,11569.17,  10294.86,   1348.38,  11643.24
2023-02-07,18:18:13.174,   15.79,    5.77,   12.49,    2.41,   16.16,    6.08,   12.13,    2.28,   56.56,   16.55,    105440,   73.12, 2252.41,  229.34, 2251.61,  225.99, 2234.38,  221.60, 2234.56,  218.87, 8972.95,  895.80,    110840, 9868.74,   9029.51,    912.35,   9941.86
2023-02-07,18:18:13.273,   11.95,    5.04,    8.72,    1.72,   12.32,    5.34,    8.44,    1.66,   41.43,   13.77,    104400,   55.20, 2497.39,  304.00, 2497.85,  300.39, 2516.17,  311.47, 2502.46,  302.87,10013.86, 1218.74,    111080,11232.60,  10055.29,   1232.50,  11287.79
2023-02-07,18:18:13.374,   13.79,    5.43,   10.30,    1.97,   14.02,    5.64,   10.59,    1.99,   48.71,   15.03,    104395,   63.73, 2239.23,  249.18, 2234.86,  245.78, 2257.51,  257.00, 2257.03,  254.59, 8988.64, 1006.55,    109523, 9995.19,   9037.34,   1021.58,  10058.92
2023-02-07,18:18:13.474,   18.50,    6.79,   15.11,    3.36,   18.95,    7.16,   14.83,    3.37,   67.38,   20.69,    105450,   88.07, 2376.70,  279.39, 2377.39,  276.21, 2397.86,  287.33, 2388.17,  282.09, 9540.12, 1125.02,    112360,10665.14,   9607.50,   1145.70,  10753.21
2023-02-07,18:18:13.574,   13.15,    5.14,    9.91,    1.75,   13.72,    5.52,    9.66,    1.72,   46.44,   14.13,    104360,   60.57, 2349.80,  277.17, 2348.54,  272.79, 2341.21,  271.84, 2339.01,  269.49, 9378.55, 1091.30,    110630,10469.85,   9425.00,   1105.42,  10530.42
2023-02-07,18:18:13.674,   12.87,    5.19,    9.42,    1.80,   13.05,    5.51,    8.93,    1.74,   44.28,   14.24,    105440,   58.52, 2067.36,  202.25, 2083.46,  205.13, 2074.42,  203.92, 2074.02,  201.96, 8299.26,  813.26,    110000, 9112.52,   8343.54,    827.50,   9171.03
2023-02-07,18:18:13.774,   11.13,    4.93,    7.83,    1.57,   11.44,    5.17,    7.44,    1.48,   37.84,   13.14,    104380,   50.98, 2058.37,  197.34, 2056.04,  193.70, 2051.21,  192.75, 2050.55,  191.15, 8216.17,  774.94,    109190, 8991.10,   8254.00,    788.08,   9042.08
2023-02-07,18:18:13.881,   35.38,    7.29,   32.09,    3.95,   35.81,    7.55,   31.78,    3.80,  135.07,   22.60,    105446,  157.67, 2274.93,  224.51, 2279.40,  223.49, 2271.10,  223.57, 2266.20,  219.39, 9091.63,  890.95,    112834, 9982.58,   9226.70,    913.55,  10140.25
2023-02-07,18:18:13.978,   21.39,    6.71,   18.22,    3.32,   21.89,    7.00,   17.45,    3.14,   78.95,   20.17,    104950,   99.12, 2073.49,  189.99, 2067.15,  185.71, 2080.56,  192.05, 2074.70,  188.29, 8295.91,  756.04,    107460, 9051.95,   8374.86,    776.21,   9151.07
2023-02-07,18:18:14.077,   17.97,    6.26,   14.71,    2.92,   18.45,    6.62,   14.33,    2.83,   65.46,   18.63,    104360,   84.09, 2049.00,  179.66, 2041.29,  174.18, 2046.83,  178.80, 2043.74,  172.89, 8180.87,  705.53,    109010, 8886.41,   8246.33,    724.16,   8970.49
2023-02-07,18:18:14.178,   21.31,    6.39,   18.02,    3.06,   21.70,    6.73,   17.56,    2.86,   78.59,   19.04,    105430,   97.63, 2360.10,  261.88, 2359.29,  259.47, 2363.84,  267.19, 2369.33,  264.73, 9452.56, 1053.26,    111510,10505.82,   9531.15,   1072.30,  10603.44
2023-02-07,18:18:14.277,   30.90,   10.17,   27.54,    6.81,   31.32,   10.57,   26.67,    6.74,  116.43,   34.29,    104380,  150.73, 2388.75,  260.79, 2383.47,  255.83, 2407.62,  268.46, 2404.71,  265.99, 9584.55, 1051.08,    110390,10635.63,   9700.98,   1085.38,  10786.36
2023-02-07,18:18:14.378,   30.59,   16.01,   27.22,   12.67,   30.73,   16.17,   26.88,   12.53,  115.42,   57.38,    104396,  172.80, 2567.75,  322.41, 2558.49,  314.90, 2566.62,  322.55, 2557.18,  314.97,10250.04, 1274.83,    111454,11524.88,  10365.46,   1332.21,  11697.67
2023-02-07,18:18:14.478,   18.25,    6.32,   14.84,    2.92,   18.78,    6.66,   14.39,    2.83,   66.25,   18.72,    105460,   84.97, 2339.82,  226.93, 2344.41,  225.25, 2331.99,  222.31, 2344.78,  224.24, 9361.00,  898.73,    110580,10259.73,   9427.24,    917.45,  10344.70
2023-02-07,18:18:14.578,   13.08,    5.11,    9.69,    1.72,   13.51,    5.47,    9.32,    1.63,   45.60,   13.93,    104370,   59.53, 2312.97,  237.78, 2307.46,  234.44, 2304.59,  233.98, 2301.99,  230.60, 9227.01,  936.80,    110150,10163.81,   9272.61,    950.73,  10223.34
2023-02-07,18:18:14.678,   13.97,    5.75,   10.63,    2.38,   14.51,    6.14,   10.41,    2.39,   49.52,   16.67,    105420,   66.18, 2197.29,  210.30, 2195.27,  205.42, 2205.98,  213.51, 2203.30,  210.28, 8801.85,  839.50,    110840, 9641.35,   8851.37,    856.17,   9707.54
2023-02-07,18:18:14.778,   18.64,    5.70,   15.19,    2.34,   19.18,    6.08,   14.93,    2.30,   67.93,   16.43,    104380,   84.36, 2263.40,  224.75, 2269.85,  224.08, 2261.35,  222.17, 2269.00,  223.73, 9063.60,  894.74,    110420, 9958.33,   9131.52,    911.16,  10042.69
2023-02-07,18:18:14.878,   34.58,    8.30,   31.01,    4.95,   35.07,    8.70,   30.95,    4.83,  131.60,   26.78,    105480,  158.38, 2292.56,  215.92, 2282.13,  209.39, 2292.48,  214.18, 2292.46,  212.27, 9159.64,  851.77,    111490,10011.41,   9291.24,    878.55,  10169.80
2023-02-07,18:18:14.979,   15.57,    5.85,   12.50,    2.58,   16.04,    6.16,   11.95,    2.36,   56.06,   16.95,    104920,   73.02, 2683.52,  336.70, 2667.61,  326.87, 2691.53,  338.06, 2679.18,  331.57,10721.84, 1333.20,    112740,12055.04,  10777.91,   1350.16,  12128.06
2023-02-07,18:18:15.078,   14.17,    6.01,   11.02,    2.72,   14.71,    6.36,   10.51,    2.56,   50.41,   17.66,    104430,   68.07, 2263.22,  224.22, 2260.55,  220.54, 2271.10,  227.62, 2262.23,  222.73, 9057.10,  895.11,    110360, 9952.21,   9107.51,    912.76,  10020.28
2023-02-07,18:18:15.179,   22.86,    7.19,   19.54,    3.91,   23.34,    7.49,   19.17,    3.67,   84.91,   22.27,    105440,  107.18, 2280.83,  246.68, 2287.37,  246.65, 2286.53,  249.44, 2289.78,  247.19, 9144.51,  989.96,    110550,10134.47,   9229.42,   1012.23,  10241.65
2023-02-07,18:18:15.278,   12.12,    5.19,    8.77,    1.82,   12.57,    5.47,    8.49,    1.71,   41.95,   14.20,    104380,   56.15, 2310.43,  255.85, 2300.52,  249.29, 2312.31,  256.36, 2317.97,  256.03, 9241.23, 1017.53,    109940,10258.75,   9283.18,   1031.72,  10314.90
2023-02-07,18:18:15.379,   12.70,    4.72,    9.42,    1.27,   13.17,    4.92,    9.12,    1.19,   44.41,   12.10,    105420,   56.52, 2603.23,  297.78, 2600.15,  293.96, 2589.39,  291.06, 2587.30,  288.05,10380.06, 1170.85,    112440,11550.92,  10424.47,   1182.96,  11607.43
2023-02-07,18:18:15.478,   62.49,   17.86,   58.32,   14.21,   63.35,   18.04,   57.54,   13.97,  241.70,   64.08,    104410,  305.78, 2641.25,  321.56, 2645.24,  321.07, 2644.04,  323.74, 2645.93,  319.38,10576.45, 1285.75,    111350,11862.21,  10818.15,   1349.84,  12167.99
2023-02-07,18:18:15.579,   19.93,    7.02,   16.74,    3.63,   20.57,    7.32,   16.23,    3.46,   73.47,   21.43,    104376,   94.90, 2679.60,  345.29, 2681.33,  342.47, 2686.88,  349.33, 2682.45,  345.57,10730.25, 1382.67,    111910,12112.92,  10803.72,   1404.09,  12207.81
2023-02-07,18:18:15.679,   20.10,    6.24,   16.76,    2.85,   20.40,    6.58,   16.33,    2.79,   73.59,   18.47,    105430,   92.05, 2659.22,  321.86, 2660.05,  318.17, 2682.28,  331.52, 2663.11,  321.39,10664.66, 1292.94,    113150,11957.60,  10738.24,   1311.40,  12049.65
2023-02-07,18:18:15.779,   13.33,    4.98,   10.10,    1.64,   13.89,    5.25,    9.85,    1.55,   47.18,   13.41,    104400,   60.59, 2361.35,  252.64, 2371.74,  253.23, 2379.78,  260.89, 2385.29,  258.60, 9498.16, 1025.37,    110730,10523.53,   9545.34,   1038.78,  10584.12
2023-02-07,18:18:15.889,   23.83,    7.60,   20.71,    4.27,   24.44,    7.92,   20.30,    4.08,   89.28,   23.88,    105548,  113.16, 2389.01,  245.20, 2378.51,  238.74, 2385.45,  244.05, 2386.39,  240.78, 9539.36,  968.77,    115293,10508.13,   9628.64,    992.65,  10621.29
2023-02-07,18:18:15.982,   20.76,    6.28,   17.41,    2.91,   21.28,    6.61,   17.06,    2.76,   76.50,   18.57,    104108,   95.07, 2213.13,  222.66, 2215.86,  222.17, 2204.07,  219.01, 2206.47,  218.62, 8839.54,  882.46,    105821, 9721.99,   8916.04,    901.02,   9817.06
2023-02-07,18:18:16.082,   15.52,    5.74,   12.29,    2.41,   16.02,    6.10,   11.79,    2.29,   55.63,   16.54,    105450,   72.17, 2407.61,  278.50, 2404.28,  275.13, 2397.61,  274.03, 2399.38,  271.54, 9608.88, 1099.19,    111170,10708.07,   9664.51,   1115.74,  10780.25
2023-02-07,18:18:16.189,   59.97,   12.02,   56.66,    8.89,   60.62,   12.25,   56.22,    8.49,  233.48,   41.65,    104790,  275.13, 2718.94,  357.71, 2710.85,  351.85, 2707.51,  351.23, 2712.59,  349.59,10849.88, 1410.37,    115420,12260.26,  11083.36,   1452.03,  12535.39
2023-02-07,18:18:16.289,   21.88,    5.98,   18.47,    2.63,   22.31,    6.22,   18.28,    2.54,   80.94,   17.37,    105118,   98.31, 2396.68,  264.26, 2387.04,  258.64, 2398.65,  265.34, 2396.57,  261.85, 9578.94, 1050.09,    110692,10629.03,   9659.88,   1067.46,  10727.34
2023-02-07,18:18:16.389,   20.10,    5.81,   16.61,    2.46,   20.49,    6.10,   16.43,    2.37,   73.63,   16.74,    105088,   90.36, 2244.76,  223.46, 2239.18,  219.01, 2243.44,  222.16, 2234.26,  215.75, 8961.64,  880.37,    109217, 9842.02,   9035.27,    897.11,   9932.38
2023-02-07,18:18:16.485,   19.90,    6.45,   16.91,    3.15,   20.56,    6.68,   16.35,    2.95,   73.72,   19.23,    104760,   92.95, 2270.10,  243.42, 2264.50,  238.99, 2269.49,  243.27, 2254.57,  236.29, 9058.67,  961.98,    109850,10020.64,   9132.38,    981.21,  10113.59
2023-02-07,18:18:16.584,   17.63,    6.29,   14.27,    2.87,   17.94,    6.59,   13.80,    2.78,   63.65,   18.53,    104400,   82.18, 2345.25,  251.10, 2346.81,  249.07, 2355.77,  255.50, 2348.60,  250.21, 9396.44, 1005.88,    110240,10402.31,   9460.08,   1024.41,  10484.49
